Wavelength [nm],Raw [dBm],Smoothed(Savgol) [dBm]
1.513200000000000045e+03,-5.801010999999999740e+01,-5.801010999999999740e+01
1.513400000000000091e+03,-5.533943000000000012e+01,-5.533943000000000012e+01
1.513599999999999909e+03,-5.600614999999999810e+01,-5.600614999999999810e+01
1.513799999999999955e+03,-5.738199999999999790e+01,-5.738199999999999790e+01
1.514000000000000000e+03,-5.857741999999999649e+01,-5.857741999999999649e+01
1.514200000000000045e+03,-5.848353000000000179e+01,-5.848353000000000179e+01
1.514400000000000091e+03,-5.550339999999999918e+01,-5.550339999999999918e+01
1.514599999999999909e+03,-5.370264000000000237e+01,-5.370264000000000237e+01
1.514799999999999955e+03,-5.423758999999999730e+01,-5.423758999999999730e+01
1.515000000000000000e+03,-5.297590000000000288e+01,-5.297590000000000288e+01
1.515200000000000045e+03,-5.347860000000000014e+01,-5.347860000000000014e+01
1.515400000000000091e+03,-5.211704999999999899e+01,-5.211704999999999899e+01
1.515599999999999909e+03,-5.087037999999999727e+01,-5.087037999999999727e+01
1.515799999999999955e+03,-5.092631999999999692e+01,-5.092631999999999692e+01
1.516000000000000000e+03,-5.059991000000000128e+01,-5.059991000000000128e+01
1.516200000000000045e+03,-5.100497000000000014e+01,-5.100497000000000014e+01
1.516400000000000091e+03,-5.052723999999999904e+01,-5.052723999999999904e+01
1.516599999999999909e+03,-4.974916000000000338e+01,-4.974916000000000338e+01
1.516799999999999955e+03,-4.909199999999999875e+01,-4.909199999999999875e+01
1.517000000000000000e+03,-4.830657999999999674e+01,-4.830657999999999674e+01
1.517200000000000045e+03,-4.825088999999999828e+01,-4.825088999999999828e+01
1.517400000000000091e+03,-4.821970000000000312e+01,-4.821970000000000312e+01
1.517599999999999909e+03,-4.833165999999999940e+01,-4.833165999999999940e+01
1.517799999999999955e+03,-4.793836999999999904e+01,-4.793836999999999904e+01
1.518000000000000000e+03,-4.749824000000000268e+01,-4.749824000000000268e+01
1.518200000000000045e+03,-4.770069000000000159e+01,-4.770069000000000159e+01
1.518400000000000091e+03,-4.694019000000000119e+01,-4.694019000000000119e+01
1.518599999999999909e+03,-4.707137000000000171e+01,-4.707137000000000171e+01
1.518799999999999955e+03,-4.652553000000000338e+01,-4.652553000000000338e+01
1.519000000000000000e+03,-4.624036000000000257e+01,-4.624036000000000257e+01
1.519200000000000045e+03,-4.604514000000000351e+01,-4.604514000000000351e+01
1.519400000000000091e+03,-4.609123999999999910e+01,-4.609123999999999910e+01
1.519599999999999909e+03,-4.625383000000000067e+01,-4.625383000000000067e+01
1.519799999999999955e+03,-4.565028999999999826e+01,-4.565028999999999826e+01
1.520000000000000000e+03,-4.561869000000000085e+01,-4.561869000000000085e+01
1.520200000000000045e+03,-4.566687000000000296e+01,-4.566687000000000296e+01
1.520400000000000091e+03,-4.513904000000000138e+01,-4.513904000000000138e+01
1.520599999999999909e+03,-4.544841000000000264e+01,-4.544841000000000264e+01
1.520799999999999955e+03,-4.481768000000000285e+01,-4.481768000000000285e+01
1.521000000000000000e+03,-4.469030000000000058e+01,-4.469030000000000058e+01
1.521200000000000045e+03,-4.457468000000000075e+01,-4.457468000000000075e+01
1.521400000000000091e+03,-4.444268000000000285e+01,-4.444268000000000285e+01
1.521599999999999909e+03,-4.464898000000000167e+01,-4.464898000000000167e+01
1.521799999999999955e+03,-4.479939999999999856e+01,-4.479939999999999856e+01
1.522000000000000000e+03,-4.499161999999999750e+01,-4.499161999999999750e+01
1.522200000000000045e+03,-4.477429000000000059e+01,-4.477429000000000059e+01
1.522400000000000091e+03,-4.463293000000000177e+01,-4.463293000000000177e+01
1.522599999999999909e+03,-4.445544999999999902e+01,-4.445544999999999902e+01
1.522799999999999955e+03,-4.414180999999999955e+01,-4.414180999999999955e+01
1.523000000000000000e+03,-4.431649000000000171e+01,-4.431649000000000171e+01
1.523200000000000045e+03,-4.387342000000000297e+01,-4.387342000000000297e+01
1.523400000000000091e+03,-4.369521999999999906e+01,-4.369521999999999906e+01
1.523599999999999909e+03,-4.407321999999999917e+01,-4.407321999999999917e+01
1.523799999999999955e+03,-4.440693999999999875e+01,-4.440693999999999875e+01
1.524000000000000000e+03,-4.445951000000000164e+01,-4.445951000000000164e+01
1.524200000000000045e+03,-4.402767000000000053e+01,-4.402767000000000053e+01
1.524400000000000091e+03,-4.375939999999999941e+01,-4.375939999999999941e+01
1.524599999999999909e+03,-4.385584999999999667e+01,-4.385584999999999667e+01
1.524799999999999955e+03,-4.379547000000000168e+01,-4.379547000000000168e+01
1.525000000000000000e+03,-4.340426999999999680e+01,-4.340426999999999680e+01
1.525200000000000045e+03,-4.399900999999999840e+01,-4.399900999999999840e+01
1.525400000000000091e+03,-4.436048000000000258e+01,-4.436048000000000258e+01
1.525599999999999909e+03,-4.414339999999999975e+01,-4.414339999999999975e+01
1.525799999999999955e+03,-4.481631000000000142e+01,-4.481631000000000142e+01
1.526000000000000000e+03,-4.461487000000000336e+01,-4.461487000000000336e+01
1.526200000000000045e+03,-4.448839999999999861e+01,-4.448839999999999861e+01
1.526400000000000091e+03,-4.468028999999999940e+01,-4.468028999999999940e+01
1.526599999999999909e+03,-4.403566000000000003e+01,-4.403566000000000003e+01
1.526799999999999955e+03,-4.383802000000000021e+01,-4.383802000000000021e+01
1.527000000000000000e+03,-4.394149000000000171e+01,-4.394149000000000171e+01
1.527200000000000045e+03,-4.463513999999999982e+01,-4.463513999999999982e+01
1.527400000000000091e+03,-4.493742000000000303e+01,-4.493742000000000303e+01
1.527599999999999909e+03,-4.493580999999999648e+01,-4.493580999999999648e+01
1.527799999999999955e+03,-4.502877999999999759e+01,-4.502877999999999759e+01
1.528000000000000000e+03,-4.452649000000000257e+01,-4.452649000000000257e+01
1.528200000000000045e+03,-4.456201000000000079e+01,-4.456201000000000079e+01
1.528400000000000091e+03,-4.444957999999999743e+01,-4.444957999999999743e+01
1.528599999999999909e+03,-4.484702000000000055e+01,-4.484702000000000055e+01
1.528799999999999955e+03,-4.485087000000000046e+01,-4.485087000000000046e+01
1.529000000000000000e+03,-4.524244999999999806e+01,-4.524244999999999806e+01
1.529200000000000045e+03,-4.522626999999999953e+01,-4.522626999999999953e+01
1.529400000000000091e+03,-4.575560999999999723e+01,-4.575560999999999723e+01
1.529599999999999909e+03,-4.664509999999999934e+01,-4.664509999999999934e+01
1.529799999999999955e+03,-4.624172000000000082e+01,-4.624172000000000082e+01
1.530000000000000000e+03,-4.667998999999999654e+01,-4.667998999999999654e+01
1.530200000000000045e+03,-4.617443999999999704e+01,-4.617443999999999704e+01
1.530400000000000091e+03,-4.646117000000000274e+01,-4.646117000000000274e+01
1.530599999999999909e+03,-4.598682000000000158e+01,-4.598682000000000158e+01
1.530799999999999955e+03,-4.652985000000000326e+01,-4.652985000000000326e+01
1.531000000000000000e+03,-4.649643999999999977e+01,-4.649643999999999977e+01
1.531200000000000045e+03,-4.638291000000000253e+01,-4.638291000000000253e+01
1.531400000000000091e+03,-4.679972999999999672e+01,-4.679972999999999672e+01
1.531599999999999909e+03,-4.651574999999999704e+01,-4.651574999999999704e+01
1.531799999999999955e+03,-4.714858999999999867e+01,-4.714858999999999867e+01
1.532000000000000000e+03,-4.648259000000000185e+01,-4.648259000000000185e+01
1.532200000000000045e+03,-4.768345999999999663e+01,-4.768345999999999663e+01
1.532400000000000091e+03,-4.757444999999999879e+01,-4.757444999999999879e+01
1.532599999999999909e+03,-4.776044000000000267e+01,-4.776044000000000267e+01
1.532799999999999955e+03,-4.747346999999999895e+01,-4.747346999999999895e+01
1.533000000000000000e+03,-4.718847999999999843e+01,-4.718847999999999843e+01
1.533200000000000045e+03,-4.883776000000000295e+01,-4.883776000000000295e+01
1.533400000000000091e+03,-4.826176999999999850e+01,-4.826176999999999850e+01
1.533599999999999909e+03,-5.154390999999999678e+01,-5.154390999999999678e+01
1.533799999999999955e+03,-5.025755000000000194e+01,-5.025755000000000194e+01
1.534000000000000000e+03,-5.061368999999999829e+01,-5.061368999999999829e+01
1.534200000000000045e+03,-5.115465999999999980e+01,-5.115465999999999980e+01
1.534400000000000091e+03,-5.080066000000000059e+01,-5.080066000000000059e+01
1.534599999999999909e+03,-5.211652999999999736e+01,-5.211652999999999736e+01
1.534799999999999955e+03,-5.134093000000000018e+01,-5.134093000000000018e+01
1.535000000000000000e+03,-5.116268999999999778e+01,-5.116268999999999778e+01
1.535200000000000045e+03,-5.128853999999999758e+01,-5.128853999999999758e+01
1.535400000000000091e+03,-5.209481000000000250e+01,-5.209481000000000250e+01
1.535599999999999909e+03,-5.261496000000000350e+01,-5.261496000000000350e+01
1.535799999999999955e+03,-5.477573000000000292e+01,-5.477573000000000292e+01
1.536000000000000000e+03,-5.540254999999999797e+01,-5.540254999999999797e+01
1.536200000000000045e+03,-5.655836000000000041e+01,-5.655836000000000041e+01
1.536400000000000091e+03,-5.687371999999999872e+01,-5.687371999999999872e+01
1.536599999999999909e+03,-5.486377999999999844e+01,-5.486377999999999844e+01
1.536799999999999955e+03,-5.482569000000000159e+01,-5.482569000000000159e+01
1.537000000000000000e+03,-5.647800000000000153e+01,-5.647800000000000153e+01
1.537200000000000045e+03,-6.014166999999999774e+01,-6.014166999999999774e+01
1.537400000000000091e+03,-6.091852999999999696e+01,-6.091852999999999696e+01
1.537599999999999909e+03,-6.259013999999999811e+01,-6.259013999999999811e+01
1.537799999999999955e+03,-6.376545000000000130e+01,-6.376545000000000130e+01
1.538000000000000000e+03,-6.622889999999999588e+01,-6.622889999999999588e+01
1.538200000000000045e+03,-6.488849000000000444e+01,-6.488849000000000444e+01
1.538400000000000091e+03,-6.427738999999999692e+01,-6.427738999999999692e+01
1.538599999999999909e+03,-6.144579999999999842e+01,-6.144579999999999842e+01
1.538799999999999955e+03,-6.099034000000000333e+01,-6.099034000000000333e+01
1.539000000000000000e+03,-5.973105999999999938e+01,-5.973105999999999938e+01
1.539200000000000045e+03,-6.044606000000000279e+01,-6.044606000000000279e+01
1.539400000000000091e+03,-5.935770000000000124e+01,-5.935770000000000124e+01
1.539599999999999909e+03,-6.042134000000000071e+01,-6.042134000000000071e+01
1.539799999999999955e+03,-5.926704999999999757e+01,-5.926704999999999757e+01
1.540000000000000000e+03,-5.758191999999999666e+01,-5.758191999999999666e+01
1.540200000000000045e+03,-5.565216000000000207e+01,-5.565216000000000207e+01
1.540400000000000091e+03,-5.562709000000000259e+01,-5.562709000000000259e+01
1.540599999999999909e+03,-5.485069000000000017e+01,-5.485069000000000017e+01
1.540799999999999955e+03,-5.434060999999999808e+01,-5.434060999999999808e+01
1.541000000000000000e+03,-5.404124000000000194e+01,-5.404124000000000194e+01
1.541200000000000045e+03,-5.346611999999999654e+01,-5.346611999999999654e+01
1.541400000000000091e+03,-5.304540000000000077e+01,-5.304540000000000077e+01
1.541599999999999909e+03,-5.350249000000000166e+01,-5.350249000000000166e+01
1.541799999999999955e+03,-5.168659999999999854e+01,-5.168659999999999854e+01
1.542000000000000000e+03,-5.079337000000000302e+01,-5.079337000000000302e+01
1.542200000000000045e+03,-5.145443999999999818e+01,-5.145443999999999818e+01
1.542400000000000091e+03,-5.078085000000000093e+01,-5.078085000000000093e+01
1.542599999999999909e+03,-5.088353000000000037e+01,-5.088353000000000037e+01
1.542799999999999955e+03,-4.962577000000000282e+01,-4.962577000000000282e+01
1.543000000000000000e+03,-4.941391000000000133e+01,-4.941391000000000133e+01
1.543200000000000045e+03,-4.914605000000000246e+01,-4.914605000000000246e+01
1.543400000000000091e+03,-4.930698999999999899e+01,-4.930698999999999899e+01
1.543599999999999909e+03,-4.884459999999999980e+01,-4.884459999999999980e+01
1.543799999999999955e+03,-4.813273999999999830e+01,-4.813273999999999830e+01
1.544000000000000000e+03,-4.825010999999999939e+01,-4.825010999999999939e+01
1.544200000000000045e+03,-4.786829000000000178e+01,-4.786829000000000178e+01
1.544400000000000091e+03,-4.747849999999999682e+01,-4.747849999999999682e+01
1.544599999999999909e+03,-4.747460999999999842e+01,-4.747460999999999842e+01
1.544799999999999955e+03,-4.738206000000000273e+01,-4.738206000000000273e+01
1.545000000000000000e+03,-4.697722000000000264e+01,-4.697722000000000264e+01
1.545200000000000045e+03,-4.689231999999999800e+01,-4.689231999999999800e+01
1.545400000000000091e+03,-4.675527000000000299e+01,-4.675527000000000299e+01
1.545599999999999909e+03,-4.645150999999999897e+01,-4.645150999999999897e+01
1.545799999999999955e+03,-4.601563000000000159e+01,-4.601563000000000159e+01
1.546000000000000000e+03,-4.651261000000000223e+01,-4.651261000000000223e+01
1.546200000000000045e+03,-4.609714999999999918e+01,-4.609714999999999918e+01
1.546400000000000091e+03,-4.622959999999999781e+01,-4.622959999999999781e+01
1.546599999999999909e+03,-4.557551999999999737e+01,-4.557551999999999737e+01
1.546799999999999955e+03,-4.616165999999999769e+01,-4.616165999999999769e+01
1.547000000000000000e+03,-4.583115999999999701e+01,-4.583115999999999701e+01
1.547200000000000045e+03,-4.573248999999999853e+01,-4.573248999999999853e+01
1.547400000000000091e+03,-4.596484999999999843e+01,-4.596484999999999843e+01
1.547599999999999909e+03,-4.579411999999999949e+01,-4.579411999999999949e+01
1.547799999999999955e+03,-4.567264000000000124e+01,-4.567264000000000124e+01
1.548000000000000000e+03,-4.539166999999999774e+01,-4.539166999999999774e+01
1.548200000000000045e+03,-4.589132000000000033e+01,-4.589132000000000033e+01
1.548400000000000091e+03,-4.555566000000000315e+01,-4.555566000000000315e+01
1.548599999999999909e+03,-4.573837999999999937e+01,-4.573837999999999937e+01
1.548799999999999955e+03,-4.516362000000000165e+01,-4.516362000000000165e+01
1.549000000000000000e+03,-4.541149999999999665e+01,-4.541149999999999665e+01
1.549200000000000045e+03,-4.471247999999999934e+01,-4.471247999999999934e+01
1.549400000000000091e+03,-4.457524999999999693e+01,-4.457524999999999693e+01
1.549599999999999909e+03,-4.410687000000000069e+01,-4.410687000000000069e+01
1.549799999999999955e+03,-4.438438000000000017e+01,-4.438438000000000017e+01
1.550000000000000000e+03,-4.486943000000000126e+01,-4.486943000000000126e+01
1.550200000000000045e+03,-4.519886999999999944e+01,-4.519886999999999944e+01
1.550400000000000091e+03,-4.512279999999999802e+01,-4.512279999999999802e+01
1.550599999999999909e+03,-4.482800000000000296e+01,-4.482800000000000296e+01
1.550799999999999955e+03,-4.439952000000000254e+01,-4.439952000000000254e+01
1.551000000000000000e+03,-4.436688000000000187e+01,-4.436688000000000187e+01
1.551200000000000045e+03,-4.423360000000000269e+01,-4.423360000000000269e+01
1.551400000000000091e+03,-4.411222999999999672e+01,-4.411222999999999672e+01
1.551599999999999909e+03,-4.403215000000000146e+01,-4.403215000000000146e+01
1.551799999999999955e+03,-4.455841000000000207e+01,-4.455841000000000207e+01
1.552000000000000000e+03,-4.502470000000000283e+01,-4.502470000000000283e+01
1.552200000000000045e+03,-4.464571999999999719e+01,-4.464571999999999719e+01
1.552400000000000091e+03,-4.482504000000000133e+01,-4.482504000000000133e+01
1.552599999999999909e+03,-4.419673999999999836e+01,-4.419673999999999836e+01
1.552799999999999955e+03,-4.448198000000000008e+01,-4.448198000000000008e+01
1.553000000000000000e+03,-4.460497999999999763e+01,-4.460497999999999763e+01
1.553200000000000045e+03,-4.487695000000000078e+01,-4.487695000000000078e+01
1.553400000000000091e+03,-4.474034999999999940e+01,-4.474034999999999940e+01
1.553599999999999909e+03,-4.504883000000000237e+01,-4.504883000000000237e+01
1.553799999999999955e+03,-4.464063999999999766e+01,-4.464063999999999766e+01
1.554000000000000000e+03,-4.493616000000000099e+01,-4.493616000000000099e+01
1.554200000000000045e+03,-4.457108000000000203e+01,-4.457108000000000203e+01
1.554400000000000091e+03,-4.495526999999999873e+01,-4.495526999999999873e+01
1.554599999999999909e+03,-4.509340999999999866e+01,-4.509340999999999866e+01
1.554799999999999955e+03,-4.512322000000000344e+01,-4.512322000000000344e+01
1.555000000000000000e+03,-4.505234000000000094e+01,-4.505234000000000094e+01
1.555200000000000045e+03,-4.520803999999999689e+01,-4.520803999999999689e+01
1.555400000000000091e+03,-4.499457000000000306e+01,-4.499457000000000306e+01
1.555599999999999909e+03,-4.550699999999999790e+01,-4.550699999999999790e+01
1.555799999999999955e+03,-4.564358000000000004e+01,-4.564358000000000004e+01
1.556000000000000000e+03,-4.539090000000000202e+01,-4.539090000000000202e+01
1.556200000000000045e+03,-4.510985999999999763e+01,-4.510985999999999763e+01
1.556400000000000091e+03,-4.562993999999999772e+01,-4.562993999999999772e+01
1.556599999999999909e+03,-4.582793000000000205e+01,-4.582793000000000205e+01
1.556799999999999955e+03,-4.621829999999999927e+01,-4.621829999999999927e+01
1.557000000000000000e+03,-4.616599999999999682e+01,-4.616599999999999682e+01
1.557200000000000045e+03,-4.560388999999999982e+01,-4.560388999999999982e+01
1.557400000000000091e+03,-4.565324999999999989e+01,-4.565324999999999989e+01
1.557599999999999909e+03,-4.555373000000000161e+01,-4.555373000000000161e+01
1.557799999999999955e+03,-4.616554000000000002e+01,-4.616554000000000002e+01
1.558000000000000000e+03,-4.625388999999999839e+01,-4.625388999999999839e+01
1.558200000000000045e+03,-4.683337999999999823e+01,-4.683337999999999823e+01
1.558400000000000091e+03,-4.675213000000000108e+01,-4.675213000000000108e+01
1.558599999999999909e+03,-4.685833000000000226e+01,-4.685833000000000226e+01
1.558799999999999955e+03,-4.751158999999999821e+01,-4.751158999999999821e+01
1.559000000000000000e+03,-4.766940000000000310e+01,-4.766940000000000310e+01
1.559200000000000045e+03,-4.753515000000000157e+01,-4.753515000000000157e+01
1.559400000000000091e+03,-4.807981000000000193e+01,-4.807981000000000193e+01
1.559599999999999909e+03,-4.818066000000000315e+01,-4.818066000000000315e+01
1.559799999999999955e+03,-4.877593999999999852e+01,-4.877593999999999852e+01
1.560000000000000000e+03,-4.808552000000000248e+01,-4.808552000000000248e+01
1.560200000000000045e+03,-4.945929000000000286e+01,-4.945929000000000286e+01
1.560400000000000091e+03,-4.868178999999999945e+01,-4.868178999999999945e+01
1.560599999999999909e+03,-4.993030000000000257e+01,-4.993030000000000257e+01
1.560799999999999955e+03,-4.915216000000000207e+01,-4.915216000000000207e+01
1.561000000000000000e+03,-4.865413000000000210e+01,-4.865413000000000210e+01
1.561200000000000045e+03,-4.920405000000000229e+01,-4.920405000000000229e+01
1.561400000000000091e+03,-4.987579000000000207e+01,-4.987579000000000207e+01
1.561599999999999909e+03,-5.039419000000000182e+01,-5.039419000000000182e+01
1.561799999999999955e+03,-5.053658999999999679e+01,-5.053658999999999679e+01
1.562000000000000000e+03,-5.074826999999999799e+01,-5.074826999999999799e+01
1.562200000000000045e+03,-5.163600000000000279e+01,-5.163600000000000279e+01
1.562400000000000091e+03,-5.247558999999999685e+01,-5.247558999999999685e+01
1.562599999999999909e+03,-5.293605000000000160e+01,-5.293605000000000160e+01
1.562799999999999955e+03,-5.218224000000000018e+01,-5.218224000000000018e+01
1.563000000000000000e+03,-5.266816000000000031e+01,-5.266816000000000031e+01
1.563200000000000045e+03,-5.319357000000000113e+01,-5.319357000000000113e+01
1.563400000000000091e+03,-5.540675999999999846e+01,-5.540675999999999846e+01
1.563599999999999909e+03,-5.539007999999999754e+01,-5.539007999999999754e+01
1.563799999999999955e+03,-5.467446999999999946e+01,-5.467446999999999946e+01
1.564000000000000000e+03,-5.598055000000000092e+01,-5.598055000000000092e+01
1.564200000000000045e+03,-5.701084000000000174e+01,-5.701084000000000174e+01
1.564400000000000091e+03,-5.639556999999999931e+01,-5.639556999999999931e+01
1.564599999999999909e+03,-5.560381999999999891e+01,-5.560381999999999891e+01
1.564799999999999955e+03,-5.753994000000000142e+01,-5.753994000000000142e+01
1.565000000000000000e+03,-5.687944999999999851e+01,-5.687944999999999851e+01
1.565200000000000045e+03,-5.534767000000000081e+01,-5.534767000000000081e+01
1.565400000000000091e+03,-5.722393000000000285e+01,-5.722393000000000285e+01
1.565599999999999909e+03,-5.730342000000000269e+01,-5.730342000000000269e+01
1.565799999999999955e+03,-5.773120999999999725e+01,-5.773120999999999725e+01
1.566000000000000000e+03,-5.766158000000000072e+01,-5.766158000000000072e+01
1.566200000000000045e+03,-5.938568999999999676e+01,-5.938568999999999676e+01
1.566400000000000091e+03,-6.115429000000000315e+01,-6.115429000000000315e+01
1.566599999999999909e+03,-6.017271000000000214e+01,-6.017271000000000214e+01
1.566799999999999955e+03,-5.964141000000000048e+01,-5.964141000000000048e+01
1.567000000000000000e+03,-5.995691999999999666e+01,-5.995691999999999666e+01
1.567200000000000045e+03,-5.867784999999999940e+01,-5.867784999999999940e+01
1.567400000000000091e+03,-5.823375000000000057e+01,-5.823375000000000057e+01
1.567599999999999909e+03,-5.802286999999999750e+01,-5.802286999999999750e+01
1.567799999999999955e+03,-5.761697999999999809e+01,-5.761697999999999809e+01
1.568000000000000000e+03,-5.709579000000000093e+01,-5.709579000000000093e+01
1.568200000000000045e+03,-5.528725000000000023e+01,-5.528725000000000023e+01
1.568400000000000091e+03,-5.562286000000000286e+01,-5.562286000000000286e+01
1.568599999999999909e+03,-5.560970999999999975e+01,-5.560970999999999975e+01
1.568799999999999955e+03,-5.588705000000000211e+01,-5.588705000000000211e+01
1.569000000000000000e+03,-5.643126000000000175e+01,-5.643126000000000175e+01
1.569200000000000045e+03,-5.552929999999999922e+01,-5.552929999999999922e+01
1.569400000000000091e+03,-5.469004999999999939e+01,-5.469004999999999939e+01
1.569599999999999909e+03,-5.551413999999999760e+01,-5.551413999999999760e+01
1.569799999999999955e+03,-5.352604999999999791e+01,-5.352604999999999791e+01
1.570000000000000000e+03,-5.259900999999999982e+01,-5.259900999999999982e+01
1.570200000000000045e+03,-5.321106000000000336e+01,-5.321106000000000336e+01
1.570400000000000091e+03,-5.415925000000000011e+01,-5.415925000000000011e+01
1.570599999999999909e+03,-5.280028999999999684e+01,-5.280028999999999684e+01
1.570799999999999955e+03,-5.337847000000000008e+01,-5.337847000000000008e+01
1.571000000000000000e+03,-5.235150999999999755e+01,-5.235150999999999755e+01
1.571200000000000045e+03,-5.164390000000000214e+01,-5.164390000000000214e+01
1.571400000000000091e+03,-5.016758999999999702e+01,-5.016758999999999702e+01
1.571599999999999909e+03,-5.037516000000000105e+01,-5.037516000000000105e+01
1.571799999999999955e+03,-5.015173999999999666e+01,-5.015173999999999666e+01
1.572000000000000000e+03,-4.955116999999999905e+01,-4.955116999999999905e+01
1.572200000000000045e+03,-5.023676999999999992e+01,-5.023676999999999992e+01
1.572400000000000091e+03,-5.015529000000000082e+01,-5.015529000000000082e+01
1.572599999999999909e+03,-4.938340000000000174e+01,-4.938340000000000174e+01
1.572799999999999955e+03,-4.880301999999999651e+01,-4.880301999999999651e+01
1.573000000000000000e+03,-4.915635999999999939e+01,-4.915635999999999939e+01
