Wavelength [nm],Raw [dBm],Smoothed(Savgol) [dBm]
1.510599999999999909e+03,-4.360182999999999964e+01,-4.360182999999999964e+01
1.510799999999999955e+03,-4.325600000000000023e+01,-4.325600000000000023e+01
1.511000000000000000e+03,-4.340055999999999869e+01,-4.340055999999999869e+01
1.511200000000000045e+03,-4.358223000000000269e+01,-4.358223000000000269e+01
1.511400000000000091e+03,-4.416452000000000311e+01,-4.416452000000000311e+01
1.511599999999999909e+03,-4.416497999999999990e+01,-4.416497999999999990e+01
1.511799999999999955e+03,-4.437075000000000102e+01,-4.437075000000000102e+01
1.512000000000000000e+03,-4.450337999999999994e+01,-4.450337999999999994e+01
1.512200000000000045e+03,-4.508881999999999834e+01,-4.508881999999999834e+01
1.512400000000000091e+03,-4.512682000000000215e+01,-4.512682000000000215e+01
1.512599999999999909e+03,-4.500117999999999796e+01,-4.500117999999999796e+01
1.512799999999999955e+03,-4.536650000000000205e+01,-4.536650000000000205e+01
1.513000000000000000e+03,-4.487955000000000183e+01,-4.487955000000000183e+01
1.513200000000000045e+03,-4.559615000000000151e+01,-4.559615000000000151e+01
1.513400000000000091e+03,-4.641655999999999693e+01,-4.641655999999999693e+01
1.513599999999999909e+03,-4.658041999999999661e+01,-4.658041999999999661e+01
1.513799999999999955e+03,-4.649808999999999770e+01,-4.649808999999999770e+01
1.514000000000000000e+03,-4.566284999999999883e+01,-4.566284999999999883e+01
1.514200000000000045e+03,-4.508619999999999806e+01,-4.508619999999999806e+01
1.514400000000000091e+03,-4.553790999999999656e+01,-4.553790999999999656e+01
1.514599999999999909e+03,-4.615070999999999657e+01,-4.615070999999999657e+01
1.514799999999999955e+03,-4.681524000000000285e+01,-4.681524000000000285e+01
1.515000000000000000e+03,-4.606457999999999942e+01,-4.606457999999999942e+01
1.515200000000000045e+03,-4.687207000000000079e+01,-4.687207000000000079e+01
1.515400000000000091e+03,-4.701471000000000089e+01,-4.701471000000000089e+01
1.515599999999999909e+03,-4.768287999999999727e+01,-4.768287999999999727e+01
1.515799999999999955e+03,-4.903687000000000040e+01,-4.903687000000000040e+01
1.516000000000000000e+03,-4.832242999999999711e+01,-4.832242999999999711e+01
1.516200000000000045e+03,-4.787617999999999796e+01,-4.787617999999999796e+01
1.516400000000000091e+03,-4.795062000000000069e+01,-4.795062000000000069e+01
1.516599999999999909e+03,-4.837612000000000023e+01,-4.837612000000000023e+01
1.516799999999999955e+03,-5.069771999999999679e+01,-5.069771999999999679e+01
1.517000000000000000e+03,-5.196070000000000277e+01,-5.196070000000000277e+01
1.517200000000000045e+03,-5.298830999999999847e+01,-5.298830999999999847e+01
1.517400000000000091e+03,-5.204274000000000200e+01,-5.204274000000000200e+01
1.517599999999999909e+03,-5.152387999999999835e+01,-5.152387999999999835e+01
1.517799999999999955e+03,-5.345897000000000077e+01,-5.345897000000000077e+01
1.518000000000000000e+03,-5.365939999999999799e+01,-5.365939999999999799e+01
1.518200000000000045e+03,-5.494322999999999979e+01,-5.494322999999999979e+01
1.518400000000000091e+03,-5.441649999999999920e+01,-5.441649999999999920e+01
1.518599999999999909e+03,-5.279274000000000200e+01,-5.279274000000000200e+01
1.518799999999999955e+03,-5.436467999999999989e+01,-5.436467999999999989e+01
1.519000000000000000e+03,-5.415285000000000082e+01,-5.415285000000000082e+01
1.519200000000000045e+03,-5.739855000000000018e+01,-5.739855000000000018e+01
1.519400000000000091e+03,-5.783691000000000315e+01,-5.783691000000000315e+01
1.519599999999999909e+03,-5.832844999999999658e+01,-5.832844999999999658e+01
1.519799999999999955e+03,-6.192448000000000263e+01,-6.192448000000000263e+01
1.520000000000000000e+03,-6.029124999999999801e+01,-6.029124999999999801e+01
1.520200000000000045e+03,-6.482120000000000459e+01,-6.482120000000000459e+01
1.520400000000000091e+03,-6.147952000000000083e+01,-6.147952000000000083e+01
1.520599999999999909e+03,-6.336357999999999890e+01,-6.336357999999999890e+01
1.520799999999999955e+03,-6.340187000000000239e+01,-6.340187000000000239e+01
1.521000000000000000e+03,-6.495328000000000657e+01,-6.495328000000000657e+01
1.521200000000000045e+03,-6.145942999999999756e+01,-6.145942999999999756e+01
1.521400000000000091e+03,-5.986805999999999983e+01,-5.986805999999999983e+01
1.521599999999999909e+03,-5.795980000000000132e+01,-5.795980000000000132e+01
1.521799999999999955e+03,-5.985669000000000040e+01,-5.985669000000000040e+01
1.522000000000000000e+03,-5.997449000000000296e+01,-5.997449000000000296e+01
1.522200000000000045e+03,-5.759732000000000340e+01,-5.759732000000000340e+01
1.522400000000000091e+03,-5.668003000000000213e+01,-5.668003000000000213e+01
1.522599999999999909e+03,-5.348149999999999693e+01,-5.348149999999999693e+01
1.522799999999999955e+03,-5.565086000000000155e+01,-5.565086000000000155e+01
1.523000000000000000e+03,-5.707744999999999891e+01,-5.707744999999999891e+01
1.523200000000000045e+03,-5.503331000000000017e+01,-5.503331000000000017e+01
1.523400000000000091e+03,-5.436818999999999846e+01,-5.436818999999999846e+01
1.523599999999999909e+03,-5.347435999999999723e+01,-5.347435999999999723e+01
1.523799999999999955e+03,-5.438949999999999818e+01,-5.438949999999999818e+01
1.524000000000000000e+03,-5.318739999999999668e+01,-5.318739999999999668e+01
1.524200000000000045e+03,-5.164171999999999940e+01,-5.164171999999999940e+01
1.524400000000000091e+03,-5.089661999999999864e+01,-5.089661999999999864e+01
1.524599999999999909e+03,-4.989567999999999870e+01,-4.989567999999999870e+01
1.524799999999999955e+03,-5.083771000000000129e+01,-5.083771000000000129e+01
1.525000000000000000e+03,-4.924074999999999847e+01,-4.924074999999999847e+01
1.525200000000000045e+03,-4.892643000000000342e+01,-4.892643000000000342e+01
1.525400000000000091e+03,-4.896007000000000176e+01,-4.896007000000000176e+01
1.525599999999999909e+03,-4.804695000000000249e+01,-4.804695000000000249e+01
1.525799999999999955e+03,-4.845188000000000272e+01,-4.845188000000000272e+01
1.526000000000000000e+03,-4.803627000000000180e+01,-4.803627000000000180e+01
1.526200000000000045e+03,-4.888356999999999886e+01,-4.888356999999999886e+01
1.526400000000000091e+03,-4.821419000000000210e+01,-4.821419000000000210e+01
1.526599999999999909e+03,-4.840639999999999787e+01,-4.840639999999999787e+01
1.526799999999999955e+03,-4.683673999999999893e+01,-4.683673999999999893e+01
1.527000000000000000e+03,-4.689766000000000190e+01,-4.689766000000000190e+01
1.527200000000000045e+03,-4.743880000000000052e+01,-4.743880000000000052e+01
1.527400000000000091e+03,-4.697379000000000104e+01,-4.697379000000000104e+01
1.527599999999999909e+03,-4.712742999999999682e+01,-4.712742999999999682e+01
1.527799999999999955e+03,-4.625831999999999766e+01,-4.625831999999999766e+01
1.528000000000000000e+03,-4.567772999999999683e+01,-4.567772999999999683e+01
1.528200000000000045e+03,-4.533408000000000015e+01,-4.533408000000000015e+01
1.528400000000000091e+03,-4.528566000000000003e+01,-4.528566000000000003e+01
1.528599999999999909e+03,-4.538380000000000081e+01,-4.538380000000000081e+01
1.528799999999999955e+03,-4.511384999999999934e+01,-4.511384999999999934e+01
1.529000000000000000e+03,-4.524933999999999656e+01,-4.524933999999999656e+01
1.529200000000000045e+03,-4.473458000000000112e+01,-4.473458000000000112e+01
1.529400000000000091e+03,-4.501350999999999658e+01,-4.501350999999999658e+01
1.529599999999999909e+03,-4.485468000000000188e+01,-4.485468000000000188e+01
1.529799999999999955e+03,-4.477082000000000050e+01,-4.477082000000000050e+01
1.530000000000000000e+03,-4.480384000000000100e+01,-4.480384000000000100e+01
1.530200000000000045e+03,-4.452315999999999718e+01,-4.452315999999999718e+01
1.530400000000000091e+03,-4.488210999999999729e+01,-4.488210999999999729e+01
1.530599999999999909e+03,-4.415115999999999730e+01,-4.415115999999999730e+01
1.530799999999999955e+03,-4.441002000000000294e+01,-4.441002000000000294e+01
1.531000000000000000e+03,-4.429569999999999652e+01,-4.429569999999999652e+01
1.531200000000000045e+03,-4.409830000000000183e+01,-4.409830000000000183e+01
1.531400000000000091e+03,-4.418816000000000344e+01,-4.418816000000000344e+01
1.531599999999999909e+03,-4.370407999999999760e+01,-4.370407999999999760e+01
1.531799999999999955e+03,-4.428215000000000146e+01,-4.428215000000000146e+01
1.532000000000000000e+03,-4.380239999999999867e+01,-4.380239999999999867e+01
1.532200000000000045e+03,-4.394534000000000162e+01,-4.394534000000000162e+01
1.532400000000000091e+03,-4.324226000000000170e+01,-4.324226000000000170e+01
1.532599999999999909e+03,-4.367125999999999664e+01,-4.367125999999999664e+01
1.532799999999999955e+03,-4.280227000000000004e+01,-4.280227000000000004e+01
1.533000000000000000e+03,-4.255845999999999663e+01,-4.255845999999999663e+01
1.533200000000000045e+03,-4.346171999999999969e+01,-4.346171999999999969e+01
1.533400000000000091e+03,-4.320297999999999661e+01,-4.320297999999999661e+01
1.533599999999999909e+03,-4.375359999999999872e+01,-4.375359999999999872e+01
1.533799999999999955e+03,-4.316355000000000075e+01,-4.316355000000000075e+01
1.534000000000000000e+03,-4.364759000000000100e+01,-4.364759000000000100e+01
1.534200000000000045e+03,-4.387915000000000276e+01,-4.387915000000000276e+01
1.534400000000000091e+03,-4.319207000000000107e+01,-4.319207000000000107e+01
1.534599999999999909e+03,-4.317260999999999882e+01,-4.317260999999999882e+01
1.534799999999999955e+03,-4.280866000000000327e+01,-4.280866000000000327e+01
1.535000000000000000e+03,-4.287268999999999863e+01,-4.287268999999999863e+01
1.535200000000000045e+03,-4.265825999999999851e+01,-4.265825999999999851e+01
1.535400000000000091e+03,-4.299479999999999791e+01,-4.299479999999999791e+01
1.535599999999999909e+03,-4.320573999999999870e+01,-4.320573999999999870e+01
1.535799999999999955e+03,-4.377405000000000257e+01,-4.377405000000000257e+01
1.536000000000000000e+03,-4.357287999999999784e+01,-4.357287999999999784e+01
1.536200000000000045e+03,-4.346945000000000192e+01,-4.346945000000000192e+01
1.536400000000000091e+03,-4.363537999999999784e+01,-4.363537999999999784e+01
1.536599999999999909e+03,-4.291747000000000156e+01,-4.291747000000000156e+01
1.536799999999999955e+03,-4.262568000000000268e+01,-4.262568000000000268e+01
1.537000000000000000e+03,-4.294006000000000256e+01,-4.294006000000000256e+01
1.537200000000000045e+03,-4.360943000000000325e+01,-4.360943000000000325e+01
1.537400000000000091e+03,-4.346097999999999928e+01,-4.346097999999999928e+01
1.537599999999999909e+03,-4.361140999999999934e+01,-4.361140999999999934e+01
1.537799999999999955e+03,-4.359599999999999653e+01,-4.359599999999999653e+01
1.538000000000000000e+03,-4.398597000000000179e+01,-4.398597000000000179e+01
1.538200000000000045e+03,-4.373678000000000310e+01,-4.373678000000000310e+01
1.538400000000000091e+03,-4.369561000000000206e+01,-4.369561000000000206e+01
1.538599999999999909e+03,-4.332988000000000284e+01,-4.332988000000000284e+01
1.538799999999999955e+03,-4.331741999999999848e+01,-4.331741999999999848e+01
1.539000000000000000e+03,-4.362451000000000079e+01,-4.362451000000000079e+01
1.539200000000000045e+03,-4.384823999999999700e+01,-4.384823999999999700e+01
1.539400000000000091e+03,-4.380389999999999873e+01,-4.380389999999999873e+01
1.539599999999999909e+03,-4.426921000000000106e+01,-4.426921000000000106e+01
1.539799999999999955e+03,-4.438322000000000145e+01,-4.438322000000000145e+01
1.540000000000000000e+03,-4.425332000000000221e+01,-4.425332000000000221e+01
1.540200000000000045e+03,-4.525811000000000206e+01,-4.525811000000000206e+01
1.540400000000000091e+03,-4.505866000000000327e+01,-4.505866000000000327e+01
1.540599999999999909e+03,-4.539755000000000251e+01,-4.539755000000000251e+01
1.540799999999999955e+03,-4.492674999999999841e+01,-4.492674999999999841e+01
1.541000000000000000e+03,-4.488785000000000025e+01,-4.488785000000000025e+01
1.541200000000000045e+03,-4.491530999999999807e+01,-4.491530999999999807e+01
1.541400000000000091e+03,-4.572108999999999668e+01,-4.572108999999999668e+01
1.541599999999999909e+03,-4.579440000000000310e+01,-4.579440000000000310e+01
1.541799999999999955e+03,-4.601550999999999902e+01,-4.601550999999999902e+01
1.542000000000000000e+03,-4.624564999999999770e+01,-4.624564999999999770e+01
1.542200000000000045e+03,-4.633384000000000214e+01,-4.633384000000000214e+01
1.542400000000000091e+03,-4.656907000000000352e+01,-4.656907000000000352e+01
1.542599999999999909e+03,-4.671985000000000099e+01,-4.671985000000000099e+01
1.542799999999999955e+03,-4.706591000000000236e+01,-4.706591000000000236e+01
1.543000000000000000e+03,-4.784597999999999729e+01,-4.784597999999999729e+01
1.543200000000000045e+03,-4.764578000000000202e+01,-4.764578000000000202e+01
1.543400000000000091e+03,-4.751550999999999902e+01,-4.751550999999999902e+01
1.543599999999999909e+03,-4.822587999999999653e+01,-4.822587999999999653e+01
1.543799999999999955e+03,-4.807867999999999853e+01,-4.807867999999999853e+01
1.544000000000000000e+03,-4.911675000000000324e+01,-4.911675000000000324e+01
1.544200000000000045e+03,-4.928011000000000053e+01,-4.928011000000000053e+01
1.544400000000000091e+03,-5.054402999999999935e+01,-5.054402999999999935e+01
1.544599999999999909e+03,-5.082216999999999985e+01,-5.082216999999999985e+01
1.544799999999999955e+03,-5.179858000000000118e+01,-5.179858000000000118e+01
1.545000000000000000e+03,-5.156416999999999717e+01,-5.156416999999999717e+01
1.545200000000000045e+03,-5.161601000000000283e+01,-5.161601000000000283e+01
1.545400000000000091e+03,-5.180093000000000103e+01,-5.180093000000000103e+01
1.545599999999999909e+03,-5.097297999999999973e+01,-5.097297999999999973e+01
1.545799999999999955e+03,-5.160670999999999964e+01,-5.160670999999999964e+01
1.546000000000000000e+03,-5.235376000000000118e+01,-5.235376000000000118e+01
1.546200000000000045e+03,-5.395382000000000033e+01,-5.395382000000000033e+01
1.546400000000000091e+03,-5.402022999999999797e+01,-5.402022999999999797e+01
1.546599999999999909e+03,-5.654070000000000107e+01,-5.654070000000000107e+01
1.546799999999999955e+03,-5.554984999999999928e+01,-5.554984999999999928e+01
1.547000000000000000e+03,-5.580727000000000260e+01,-5.580727000000000260e+01
1.547200000000000045e+03,-5.601948000000000150e+01,-5.601948000000000150e+01
1.547400000000000091e+03,-5.610016000000000247e+01,-5.610016000000000247e+01
1.547599999999999909e+03,-5.754860999999999649e+01,-5.754860999999999649e+01
1.547799999999999955e+03,-6.167166999999999888e+01,-6.167166999999999888e+01
1.548000000000000000e+03,-6.162586999999999904e+01,-6.162586999999999904e+01
1.548200000000000045e+03,-6.664831999999999823e+01,-6.664831999999999823e+01
1.548400000000000091e+03,-6.494996999999999332e+01,-6.494996999999999332e+01
1.548599999999999909e+03,-6.945515000000000327e+01,-6.945515000000000327e+01
1.548799999999999955e+03,-6.900920000000000698e+01,-6.900920000000000698e+01
1.549000000000000000e+03,-6.891145000000000209e+01,-6.891145000000000209e+01
1.549200000000000045e+03,-6.837655999999999779e+01,-6.837655999999999779e+01
1.549400000000000091e+03,-6.397234999999999872e+01,-6.397234999999999872e+01
1.549599999999999909e+03,-6.096482999999999919e+01,-6.096482999999999919e+01
1.549799999999999955e+03,-6.549827999999999406e+01,-6.549827999999999406e+01
1.550000000000000000e+03,-6.619790999999999315e+01,-6.619790999999999315e+01
1.550200000000000045e+03,-6.687636999999999432e+01,-6.687636999999999432e+01
1.550400000000000091e+03,-6.131804999999999950e+01,-6.131804999999999950e+01
1.550599999999999909e+03,-5.925742999999999938e+01,-5.925742999999999938e+01
1.550799999999999955e+03,-5.441915000000000191e+01,-5.441915000000000191e+01
1.551000000000000000e+03,-5.576787000000000205e+01,-5.576787000000000205e+01
1.551200000000000045e+03,-5.386442000000000263e+01,-5.386442000000000263e+01
1.551400000000000091e+03,-5.435681999999999903e+01,-5.435681999999999903e+01
1.551599999999999909e+03,-5.354151999999999845e+01,-5.354151999999999845e+01
1.551799999999999955e+03,-5.273281999999999670e+01,-5.273281999999999670e+01
1.552000000000000000e+03,-5.217166999999999888e+01,-5.217166999999999888e+01
1.552200000000000045e+03,-5.242040000000000077e+01,-5.242040000000000077e+01
1.552400000000000091e+03,-5.092040000000000077e+01,-5.092040000000000077e+01
1.552599999999999909e+03,-5.026632000000000033e+01,-5.026632000000000033e+01
1.552799999999999955e+03,-5.041875999999999891e+01,-5.041875999999999891e+01
1.553000000000000000e+03,-5.178208999999999662e+01,-5.178208999999999662e+01
1.553200000000000045e+03,-5.150262000000000029e+01,-5.150262000000000029e+01
1.553400000000000091e+03,-5.066700999999999766e+01,-5.066700999999999766e+01
1.553599999999999909e+03,-4.993178000000000338e+01,-4.993178000000000338e+01
1.553799999999999955e+03,-4.903025000000000233e+01,-4.903025000000000233e+01
1.554000000000000000e+03,-4.905756000000000228e+01,-4.905756000000000228e+01
1.554200000000000045e+03,-4.822657000000000238e+01,-4.822657000000000238e+01
1.554400000000000091e+03,-4.844391000000000247e+01,-4.844391000000000247e+01
1.554599999999999909e+03,-4.778656000000000148e+01,-4.778656000000000148e+01
1.554799999999999955e+03,-4.796703000000000117e+01,-4.796703000000000117e+01
1.555000000000000000e+03,-4.781078999999999724e+01,-4.781078999999999724e+01
1.555200000000000045e+03,-4.793081000000000103e+01,-4.793081000000000103e+01
1.555400000000000091e+03,-4.747827999999999804e+01,-4.747827999999999804e+01
1.555599999999999909e+03,-4.694402999999999793e+01,-4.694402999999999793e+01
1.555799999999999955e+03,-4.619886999999999944e+01,-4.619886999999999944e+01
1.556000000000000000e+03,-4.584470999999999918e+01,-4.584470999999999918e+01
1.556200000000000045e+03,-4.534360999999999819e+01,-4.534360999999999819e+01
1.556400000000000091e+03,-4.632578999999999780e+01,-4.632578999999999780e+01
1.556599999999999909e+03,-4.555440999999999718e+01,-4.555440999999999718e+01
1.556799999999999955e+03,-4.565908999999999907e+01,-4.565908999999999907e+01
1.557000000000000000e+03,-4.545842999999999989e+01,-4.545842999999999989e+01
1.557200000000000045e+03,-4.539162000000000319e+01,-4.539162000000000319e+01
1.557400000000000091e+03,-4.502785000000000082e+01,-4.502785000000000082e+01
1.557599999999999909e+03,-4.510056000000000154e+01,-4.510056000000000154e+01
1.557799999999999955e+03,-4.495065000000000310e+01,-4.495065000000000310e+01
1.558000000000000000e+03,-4.531094000000000221e+01,-4.531094000000000221e+01
1.558200000000000045e+03,-4.504026000000000352e+01,-4.504026000000000352e+01
1.558400000000000091e+03,-4.528882000000000119e+01,-4.528882000000000119e+01
1.558599999999999909e+03,-4.452150999999999925e+01,-4.452150999999999925e+01
1.558799999999999955e+03,-4.497482999999999720e+01,-4.497482999999999720e+01
1.559000000000000000e+03,-4.521061999999999870e+01,-4.521061999999999870e+01
1.559200000000000045e+03,-4.465912000000000148e+01,-4.465912000000000148e+01
1.559400000000000091e+03,-4.390630000000000166e+01,-4.390630000000000166e+01
1.559599999999999909e+03,-4.431302999999999770e+01,-4.431302999999999770e+01
1.559799999999999955e+03,-4.394727000000000317e+01,-4.394727000000000317e+01
1.560000000000000000e+03,-4.369219999999999970e+01,-4.369219999999999970e+01
1.560200000000000045e+03,-4.380910999999999689e+01,-4.380910999999999689e+01
1.560400000000000091e+03,-4.373223999999999734e+01,-4.373223999999999734e+01
1.560599999999999909e+03,-4.377546000000000248e+01,-4.377546000000000248e+01
1.560799999999999955e+03,-4.390934000000000026e+01,-4.390934000000000026e+01
1.561000000000000000e+03,-4.378132999999999697e+01,-4.378132999999999697e+01
1.561200000000000045e+03,-4.387749999999999773e+01,-4.387749999999999773e+01
1.561400000000000091e+03,-4.370071999999999690e+01,-4.370071999999999690e+01
1.561599999999999909e+03,-4.367352999999999952e+01,-4.367352999999999952e+01
1.561799999999999955e+03,-4.371345000000000169e+01,-4.371345000000000169e+01
1.562000000000000000e+03,-4.339276999999999873e+01,-4.339276999999999873e+01
1.562200000000000045e+03,-4.380290999999999713e+01,-4.380290999999999713e+01
1.562400000000000091e+03,-4.373557999999999879e+01,-4.373557999999999879e+01
1.562599999999999909e+03,-4.372565999999999775e+01,-4.372565999999999775e+01
1.562799999999999955e+03,-4.365646000000000271e+01,-4.365646000000000271e+01
1.563000000000000000e+03,-4.388723999999999847e+01,-4.388723999999999847e+01
1.563200000000000045e+03,-4.326342000000000354e+01,-4.326342000000000354e+01
1.563400000000000091e+03,-4.354149999999999920e+01,-4.354149999999999920e+01
1.563599999999999909e+03,-4.366758999999999702e+01,-4.366758999999999702e+01
1.563799999999999955e+03,-4.325650000000000261e+01,-4.325650000000000261e+01
1.564000000000000000e+03,-4.319035000000000224e+01,-4.319035000000000224e+01
1.564200000000000045e+03,-4.351156000000000290e+01,-4.351156000000000290e+01
1.564400000000000091e+03,-4.334555000000000291e+01,-4.334555000000000291e+01
1.564599999999999909e+03,-4.342112000000000194e+01,-4.342112000000000194e+01
1.564799999999999955e+03,-4.339419999999999789e+01,-4.339419999999999789e+01
1.565000000000000000e+03,-4.362266999999999939e+01,-4.362266999999999939e+01
1.565200000000000045e+03,-4.306808000000000192e+01,-4.306808000000000192e+01
1.565400000000000091e+03,-4.327550999999999704e+01,-4.327550999999999704e+01
1.565599999999999909e+03,-4.357795000000000130e+01,-4.357795000000000130e+01
1.565799999999999955e+03,-4.354854999999999876e+01,-4.354854999999999876e+01
1.566000000000000000e+03,-4.369706000000000046e+01,-4.369706000000000046e+01
1.566200000000000045e+03,-4.435016999999999854e+01,-4.435016999999999854e+01
1.566400000000000091e+03,-4.394682999999999851e+01,-4.394682999999999851e+01
1.566599999999999909e+03,-4.409062000000000126e+01,-4.409062000000000126e+01
1.566799999999999955e+03,-4.407050999999999874e+01,-4.407050999999999874e+01
1.567000000000000000e+03,-4.394706000000000046e+01,-4.394706000000000046e+01
1.567200000000000045e+03,-4.461661000000000143e+01,-4.461661000000000143e+01
1.567400000000000091e+03,-4.477429999999999666e+01,-4.477429999999999666e+01
1.567599999999999909e+03,-4.434644000000000119e+01,-4.434644000000000119e+01
1.567799999999999955e+03,-4.474201999999999657e+01,-4.474201999999999657e+01
1.568000000000000000e+03,-4.505597000000000207e+01,-4.505597000000000207e+01
1.568200000000000045e+03,-4.503669000000000011e+01,-4.503669000000000011e+01
1.568400000000000091e+03,-4.438962000000000074e+01,-4.438962000000000074e+01
1.568599999999999909e+03,-4.437530999999999892e+01,-4.437530999999999892e+01
1.568799999999999955e+03,-4.405975999999999715e+01,-4.405975999999999715e+01
1.569000000000000000e+03,-4.485191999999999979e+01,-4.485191999999999979e+01
1.569200000000000045e+03,-4.465370000000000061e+01,-4.465370000000000061e+01
1.569400000000000091e+03,-4.528784999999999883e+01,-4.528784999999999883e+01
1.569599999999999909e+03,-4.580575000000000330e+01,-4.580575000000000330e+01
1.569799999999999955e+03,-4.587248999999999910e+01,-4.587248999999999910e+01
1.570000000000000000e+03,-4.596419000000000210e+01,-4.596419000000000210e+01
1.570200000000000045e+03,-4.602946000000000026e+01,-4.602946000000000026e+01
1.570400000000000091e+03,-4.587657000000000096e+01,-4.587657000000000096e+01
1.570599999999999909e+03,-4.596914999999999907e+01,-4.596914999999999907e+01
1.570799999999999955e+03,-4.629180999999999813e+01,-4.629180999999999813e+01
1.571000000000000000e+03,-4.653936000000000206e+01,-4.653936000000000206e+01
1.571200000000000045e+03,-4.728717999999999932e+01,-4.728717999999999932e+01
1.571400000000000091e+03,-4.775289000000000073e+01,-4.775289000000000073e+01
1.571599999999999909e+03,-4.801536999999999722e+01,-4.801536999999999722e+01
1.571799999999999955e+03,-4.823181000000000296e+01,-4.823181000000000296e+01
1.572000000000000000e+03,-4.874360000000000070e+01,-4.874360000000000070e+01
1.572200000000000045e+03,-4.814009000000000071e+01,-4.814009000000000071e+01
1.572400000000000091e+03,-4.808830999999999989e+01,-4.808830999999999989e+01
1.572599999999999909e+03,-4.778647999999999740e+01,-4.778647999999999740e+01
1.572799999999999955e+03,-4.788293999999999784e+01,-4.788293999999999784e+01
1.573000000000000000e+03,-4.788673000000000002e+01,-4.788673000000000002e+01
