Wavelength [nm],Raw [dBm],Smoothed(Savgol) [dBm]
1.513400000000000091e+03,-4.436603000000000208e+01,-4.436603000000000208e+01
1.513599999999999909e+03,-4.436366999999999905e+01,-4.436366999999999905e+01
1.513799999999999955e+03,-4.485267999999999944e+01,-4.485267999999999944e+01
1.514000000000000000e+03,-4.448655999999999722e+01,-4.448655999999999722e+01
1.514200000000000045e+03,-4.405227000000000004e+01,-4.405227000000000004e+01
1.514400000000000091e+03,-4.379308999999999941e+01,-4.379308999999999941e+01
1.514599999999999909e+03,-4.348328000000000060e+01,-4.348328000000000060e+01
1.514799999999999955e+03,-4.387286000000000286e+01,-4.387286000000000286e+01
1.515000000000000000e+03,-4.338544000000000267e+01,-4.338544000000000267e+01
1.515200000000000045e+03,-4.377414000000000271e+01,-4.377414000000000271e+01
1.515400000000000091e+03,-4.351707999999999998e+01,-4.351707999999999998e+01
1.515599999999999909e+03,-4.320369000000000170e+01,-4.320369000000000170e+01
1.515799999999999955e+03,-4.388078000000000145e+01,-4.388078000000000145e+01
1.516000000000000000e+03,-4.349848999999999677e+01,-4.349848999999999677e+01
1.516200000000000045e+03,-4.392220999999999975e+01,-4.392220999999999975e+01
1.516400000000000091e+03,-4.345871999999999957e+01,-4.345871999999999957e+01
1.516599999999999909e+03,-4.333671999999999969e+01,-4.333671999999999969e+01
1.516799999999999955e+03,-4.370271000000000328e+01,-4.370271000000000328e+01
1.517000000000000000e+03,-4.375256000000000256e+01,-4.375256000000000256e+01
1.517200000000000045e+03,-4.401979999999999649e+01,-4.401979999999999649e+01
1.517400000000000091e+03,-4.379854999999999876e+01,-4.379854999999999876e+01
1.517599999999999909e+03,-4.362816999999999723e+01,-4.362816999999999723e+01
1.517799999999999955e+03,-4.390424000000000149e+01,-4.390424000000000149e+01
1.518000000000000000e+03,-4.350323000000000206e+01,-4.350323000000000206e+01
1.518200000000000045e+03,-4.412790999999999997e+01,-4.412790999999999997e+01
1.518400000000000091e+03,-4.351500000000000057e+01,-4.351500000000000057e+01
1.518599999999999909e+03,-4.316416000000000253e+01,-4.316416000000000253e+01
1.518799999999999955e+03,-4.334450999999999965e+01,-4.334450999999999965e+01
1.519000000000000000e+03,-4.317822999999999922e+01,-4.317822999999999922e+01
1.519200000000000045e+03,-4.370208000000000226e+01,-4.370208000000000226e+01
1.519400000000000091e+03,-4.371488999999999692e+01,-4.371488999999999692e+01
1.519599999999999909e+03,-4.402284999999999826e+01,-4.402284999999999826e+01
1.519799999999999955e+03,-4.379988000000000170e+01,-4.379988000000000170e+01
1.520000000000000000e+03,-4.357419000000000153e+01,-4.357419000000000153e+01
1.520200000000000045e+03,-4.452985000000000326e+01,-4.452985000000000326e+01
1.520400000000000091e+03,-4.419017000000000195e+01,-4.419017000000000195e+01
1.520599999999999909e+03,-4.476077999999999690e+01,-4.476077999999999690e+01
1.520799999999999955e+03,-4.450948000000000349e+01,-4.450948000000000349e+01
1.521000000000000000e+03,-4.436901000000000295e+01,-4.436901000000000295e+01
1.521200000000000045e+03,-4.490014999999999645e+01,-4.490014999999999645e+01
1.521400000000000091e+03,-4.488627000000000322e+01,-4.488627000000000322e+01
1.521599999999999909e+03,-4.523848999999999876e+01,-4.523848999999999876e+01
1.521799999999999955e+03,-4.524387999999999721e+01,-4.524387999999999721e+01
1.522000000000000000e+03,-4.545353999999999672e+01,-4.545353999999999672e+01
1.522200000000000045e+03,-4.582786000000000115e+01,-4.582786000000000115e+01
1.522400000000000091e+03,-4.563280000000000314e+01,-4.563280000000000314e+01
1.522599999999999909e+03,-4.619554999999999723e+01,-4.619554999999999723e+01
1.522799999999999955e+03,-4.536095000000000255e+01,-4.536095000000000255e+01
1.523000000000000000e+03,-4.528884999999999650e+01,-4.528884999999999650e+01
1.523200000000000045e+03,-4.526420000000000243e+01,-4.526420000000000243e+01
1.523400000000000091e+03,-4.512590999999999752e+01,-4.512590999999999752e+01
1.523599999999999909e+03,-4.612765999999999877e+01,-4.612765999999999877e+01
1.523799999999999955e+03,-4.602754000000000190e+01,-4.602754000000000190e+01
1.524000000000000000e+03,-4.675381999999999749e+01,-4.675381999999999749e+01
1.524200000000000045e+03,-4.667783000000000015e+01,-4.667783000000000015e+01
1.524400000000000091e+03,-4.676454999999999984e+01,-4.676454999999999984e+01
1.524599999999999909e+03,-4.706027999999999878e+01,-4.706027999999999878e+01
1.524799999999999955e+03,-4.686117000000000132e+01,-4.686117000000000132e+01
1.525000000000000000e+03,-4.712404999999999688e+01,-4.712404999999999688e+01
1.525200000000000045e+03,-4.816671000000000191e+01,-4.816671000000000191e+01
1.525400000000000091e+03,-4.899535999999999802e+01,-4.899535999999999802e+01
1.525599999999999909e+03,-4.891022999999999854e+01,-4.891022999999999854e+01
1.525799999999999955e+03,-5.050665000000000049e+01,-5.050665000000000049e+01
1.526000000000000000e+03,-5.030304000000000286e+01,-5.030304000000000286e+01
1.526200000000000045e+03,-4.970062999999999676e+01,-4.970062999999999676e+01
1.526400000000000091e+03,-5.040453999999999724e+01,-5.040453999999999724e+01
1.526599999999999909e+03,-4.899072999999999922e+01,-4.899072999999999922e+01
1.526799999999999955e+03,-5.029137000000000057e+01,-5.029137000000000057e+01
1.527000000000000000e+03,-5.023414999999999964e+01,-5.023414999999999964e+01
1.527200000000000045e+03,-5.119554999999999723e+01,-5.119554999999999723e+01
1.527400000000000091e+03,-5.211883999999999872e+01,-5.211883999999999872e+01
1.527599999999999909e+03,-5.267331999999999681e+01,-5.267331999999999681e+01
1.527799999999999955e+03,-5.426024999999999920e+01,-5.426024999999999920e+01
1.528000000000000000e+03,-5.358623999999999654e+01,-5.358623999999999654e+01
1.528200000000000045e+03,-5.446914999999999907e+01,-5.446914999999999907e+01
1.528400000000000091e+03,-5.397520999999999702e+01,-5.397520999999999702e+01
1.528599999999999909e+03,-5.518308999999999997e+01,-5.518308999999999997e+01
1.528799999999999955e+03,-5.575992999999999711e+01,-5.575992999999999711e+01
1.529000000000000000e+03,-5.717810000000000059e+01,-5.717810000000000059e+01
1.529200000000000045e+03,-5.896128000000000213e+01,-5.896128000000000213e+01
1.529400000000000091e+03,-6.159205000000000041e+01,-6.159205000000000041e+01
1.529599999999999909e+03,-6.578415999999999997e+01,-6.578415999999999997e+01
1.529799999999999955e+03,-6.479913999999999419e+01,-6.479913999999999419e+01
1.530000000000000000e+03,-6.930782999999999561e+01,-6.930782999999999561e+01
1.530200000000000045e+03,-6.724699999999999989e+01,-6.724699999999999989e+01
1.530400000000000091e+03,-6.836212000000000444e+01,-6.836212000000000444e+01
1.530599999999999909e+03,-6.522165999999999997e+01,-6.522165999999999997e+01
1.530799999999999955e+03,-6.617392999999999859e+01,-6.617392999999999859e+01
1.531000000000000000e+03,-6.590046999999999855e+01,-6.590046999999999855e+01
1.531200000000000045e+03,-6.482380999999999460e+01,-6.482380999999999460e+01
1.531400000000000091e+03,-6.328025000000000233e+01,-6.328025000000000233e+01
1.531599999999999909e+03,-6.027626000000000062e+01,-6.027626000000000062e+01
1.531799999999999955e+03,-6.306873000000000218e+01,-6.306873000000000218e+01
1.532000000000000000e+03,-5.799830000000000041e+01,-5.799830000000000041e+01
1.532200000000000045e+03,-5.874065000000000225e+01,-5.874065000000000225e+01
1.532400000000000091e+03,-5.604822000000000060e+01,-5.604822000000000060e+01
1.532599999999999909e+03,-5.648973999999999762e+01,-5.648973999999999762e+01
1.532799999999999955e+03,-5.400437000000000154e+01,-5.400437000000000154e+01
1.533000000000000000e+03,-5.388439999999999941e+01,-5.388439999999999941e+01
1.533200000000000045e+03,-5.394861999999999824e+01,-5.394861999999999824e+01
1.533400000000000091e+03,-5.297402000000000299e+01,-5.297402000000000299e+01
1.533599999999999909e+03,-5.154619999999999891e+01,-5.154619999999999891e+01
1.533799999999999955e+03,-5.159351999999999805e+01,-5.159351999999999805e+01
1.534000000000000000e+03,-5.239036999999999722e+01,-5.239036999999999722e+01
1.534200000000000045e+03,-5.183820000000000050e+01,-5.183820000000000050e+01
1.534400000000000091e+03,-5.132650999999999897e+01,-5.132650999999999897e+01
1.534599999999999909e+03,-5.008140999999999821e+01,-5.008140999999999821e+01
1.534799999999999955e+03,-4.958787000000000234e+01,-4.958787000000000234e+01
1.535000000000000000e+03,-4.923476999999999748e+01,-4.923476999999999748e+01
1.535200000000000045e+03,-4.861838999999999800e+01,-4.861838999999999800e+01
1.535400000000000091e+03,-4.921379999999999910e+01,-4.921379999999999910e+01
1.535599999999999909e+03,-4.927824999999999989e+01,-4.927824999999999989e+01
1.535799999999999955e+03,-4.906132999999999811e+01,-4.906132999999999811e+01
1.536000000000000000e+03,-4.776194000000000273e+01,-4.776194000000000273e+01
1.536200000000000045e+03,-4.726671999999999940e+01,-4.726671999999999940e+01
1.536400000000000091e+03,-4.690469000000000221e+01,-4.690469000000000221e+01
1.536599999999999909e+03,-4.695550999999999675e+01,-4.695550999999999675e+01
1.536799999999999955e+03,-4.644679000000000002e+01,-4.644679000000000002e+01
1.537000000000000000e+03,-4.626245000000000118e+01,-4.626245000000000118e+01
1.537200000000000045e+03,-4.646354000000000184e+01,-4.646354000000000184e+01
1.537400000000000091e+03,-4.623494999999999777e+01,-4.623494999999999777e+01
1.537599999999999909e+03,-4.576192000000000348e+01,-4.576192000000000348e+01
1.537799999999999955e+03,-4.573416999999999888e+01,-4.573416999999999888e+01
1.538000000000000000e+03,-4.616264000000000323e+01,-4.616264000000000323e+01
1.538200000000000045e+03,-4.553325000000000244e+01,-4.553325000000000244e+01
1.538400000000000091e+03,-4.585596000000000316e+01,-4.585596000000000316e+01
1.538599999999999909e+03,-4.517971000000000004e+01,-4.517971000000000004e+01
1.538799999999999955e+03,-4.530187999999999704e+01,-4.530187999999999704e+01
1.539000000000000000e+03,-4.510781000000000063e+01,-4.510781000000000063e+01
1.539200000000000045e+03,-4.502855999999999881e+01,-4.502855999999999881e+01
1.539400000000000091e+03,-4.460826000000000136e+01,-4.460826000000000136e+01
1.539599999999999909e+03,-4.518791000000000224e+01,-4.518791000000000224e+01
1.539799999999999955e+03,-4.520821000000000112e+01,-4.520821000000000112e+01
1.540000000000000000e+03,-4.465290999999999855e+01,-4.465290999999999855e+01
1.540200000000000045e+03,-4.457730000000000103e+01,-4.457730000000000103e+01
1.540400000000000091e+03,-4.458030000000000115e+01,-4.458030000000000115e+01
1.540599999999999909e+03,-4.445615000000000094e+01,-4.445615000000000094e+01
1.540799999999999955e+03,-4.393345000000000056e+01,-4.393345000000000056e+01
1.541000000000000000e+03,-4.390005000000000024e+01,-4.390005000000000024e+01
1.541200000000000045e+03,-4.379457000000000022e+01,-4.379457000000000022e+01
1.541400000000000091e+03,-4.380933999999999884e+01,-4.380933999999999884e+01
1.541599999999999909e+03,-4.399569999999999936e+01,-4.399569999999999936e+01
1.541799999999999955e+03,-4.362386000000000053e+01,-4.362386000000000053e+01
1.542000000000000000e+03,-4.339856999999999942e+01,-4.339856999999999942e+01
1.542200000000000045e+03,-4.371143000000000001e+01,-4.371143000000000001e+01
1.542400000000000091e+03,-4.360484000000000293e+01,-4.360484000000000293e+01
1.542599999999999909e+03,-4.389800999999999931e+01,-4.389800999999999931e+01
1.542799999999999955e+03,-4.331076000000000192e+01,-4.331076000000000192e+01
1.543000000000000000e+03,-4.352937000000000012e+01,-4.352937000000000012e+01
1.543200000000000045e+03,-4.330237999999999943e+01,-4.330237999999999943e+01
1.543400000000000091e+03,-4.345832000000000050e+01,-4.345832000000000050e+01
1.543599999999999909e+03,-4.357191000000000258e+01,-4.357191000000000258e+01
1.543799999999999955e+03,-4.323114999999999952e+01,-4.323114999999999952e+01
1.544000000000000000e+03,-4.364330999999999960e+01,-4.364330999999999960e+01
1.544200000000000045e+03,-4.350169999999999959e+01,-4.350169999999999959e+01
1.544400000000000091e+03,-4.396688000000000329e+01,-4.396688000000000329e+01
1.544599999999999909e+03,-4.379722999999999900e+01,-4.379722999999999900e+01
1.544799999999999955e+03,-4.398391999999999769e+01,-4.398391999999999769e+01
1.545000000000000000e+03,-4.354514000000000351e+01,-4.354514000000000351e+01
1.545200000000000045e+03,-4.359452000000000282e+01,-4.359452000000000282e+01
1.545400000000000091e+03,-4.347664000000000328e+01,-4.347664000000000328e+01
1.545599999999999909e+03,-4.308024999999999949e+01,-4.308024999999999949e+01
1.545799999999999955e+03,-4.309960999999999842e+01,-4.309960999999999842e+01
1.546000000000000000e+03,-4.362769999999999726e+01,-4.362769999999999726e+01
1.546200000000000045e+03,-4.352123999999999882e+01,-4.352123999999999882e+01
1.546400000000000091e+03,-4.388450000000000273e+01,-4.388450000000000273e+01
1.546599999999999909e+03,-4.380812999999999846e+01,-4.380812999999999846e+01
1.546799999999999955e+03,-4.388895000000000124e+01,-4.388895000000000124e+01
1.547000000000000000e+03,-4.384416999999999831e+01,-4.384416999999999831e+01
1.547200000000000045e+03,-4.385358000000000089e+01,-4.385358000000000089e+01
1.547400000000000091e+03,-4.401151999999999731e+01,-4.401151999999999731e+01
1.547599999999999909e+03,-4.420204999999999984e+01,-4.420204999999999984e+01
1.547799999999999955e+03,-4.468898000000000081e+01,-4.468898000000000081e+01
1.548000000000000000e+03,-4.440276999999999674e+01,-4.440276999999999674e+01
1.548200000000000045e+03,-4.533357000000000170e+01,-4.533357000000000170e+01
1.548400000000000091e+03,-4.492994999999999806e+01,-4.492994999999999806e+01
1.548599999999999909e+03,-4.534895000000000209e+01,-4.534895000000000209e+01
1.548799999999999955e+03,-4.466172999999999860e+01,-4.466172999999999860e+01
1.549000000000000000e+03,-4.509416000000000224e+01,-4.509416000000000224e+01
1.549200000000000045e+03,-4.464686999999999983e+01,-4.464686999999999983e+01
1.549400000000000091e+03,-4.438094999999999857e+01,-4.438094999999999857e+01
1.549599999999999909e+03,-4.456884000000000157e+01,-4.456884000000000157e+01
1.549799999999999955e+03,-4.476785000000000281e+01,-4.476785000000000281e+01
1.550000000000000000e+03,-4.518713000000000335e+01,-4.518713000000000335e+01
1.550200000000000045e+03,-4.563157000000000352e+01,-4.563157000000000352e+01
1.550400000000000091e+03,-4.604563999999999879e+01,-4.604563999999999879e+01
1.550599999999999909e+03,-4.613123000000000218e+01,-4.613123000000000218e+01
1.550799999999999955e+03,-4.662877000000000294e+01,-4.662877000000000294e+01
1.551000000000000000e+03,-4.613510000000000133e+01,-4.613510000000000133e+01
1.551200000000000045e+03,-4.639177000000000106e+01,-4.639177000000000106e+01
1.551400000000000091e+03,-4.619610000000000127e+01,-4.619610000000000127e+01
1.551599999999999909e+03,-4.667336999999999847e+01,-4.667336999999999847e+01
1.551799999999999955e+03,-4.742047999999999774e+01,-4.742047999999999774e+01
1.552000000000000000e+03,-4.836914999999999765e+01,-4.836914999999999765e+01
1.552200000000000045e+03,-4.775860000000000127e+01,-4.775860000000000127e+01
1.552400000000000091e+03,-4.877141000000000304e+01,-4.877141000000000304e+01
1.552599999999999909e+03,-4.815729000000000326e+01,-4.815729000000000326e+01
1.552799999999999955e+03,-4.871325999999999823e+01,-4.871325999999999823e+01
1.553000000000000000e+03,-4.793417999999999779e+01,-4.793417999999999779e+01
1.553200000000000045e+03,-4.858218000000000103e+01,-4.858218000000000103e+01
1.553400000000000091e+03,-4.874378000000000100e+01,-4.874378000000000100e+01
1.553599999999999909e+03,-4.984579999999999700e+01,-4.984579999999999700e+01
1.553799999999999955e+03,-4.987877000000000294e+01,-4.987877000000000294e+01
1.554000000000000000e+03,-5.047178000000000253e+01,-5.047178000000000253e+01
1.554200000000000045e+03,-5.046063999999999794e+01,-5.046063999999999794e+01
1.554400000000000091e+03,-5.087230999999999881e+01,-5.087230999999999881e+01
1.554599999999999909e+03,-5.216046999999999656e+01,-5.216046999999999656e+01
1.554799999999999955e+03,-5.162519999999999953e+01,-5.162519999999999953e+01
1.555000000000000000e+03,-5.199492000000000047e+01,-5.199492000000000047e+01
1.555200000000000045e+03,-5.231902999999999793e+01,-5.231902999999999793e+01
1.555400000000000091e+03,-5.221222999999999814e+01,-5.221222999999999814e+01
1.555599999999999909e+03,-5.443538999999999817e+01,-5.443538999999999817e+01
1.555799999999999955e+03,-5.599765000000000015e+01,-5.599765000000000015e+01
1.556000000000000000e+03,-5.540550999999999959e+01,-5.540550999999999959e+01
1.556200000000000045e+03,-5.605861000000000161e+01,-5.605861000000000161e+01
1.556400000000000091e+03,-5.649725000000000108e+01,-5.649725000000000108e+01
1.556599999999999909e+03,-5.878643000000000285e+01,-5.878643000000000285e+01
1.556799999999999955e+03,-5.937968000000000046e+01,-5.937968000000000046e+01
1.557000000000000000e+03,-6.000005999999999773e+01,-6.000005999999999773e+01
1.557200000000000045e+03,-5.793433000000000277e+01,-5.793433000000000277e+01
1.557400000000000091e+03,-6.004301000000000244e+01,-6.004301000000000244e+01
1.557599999999999909e+03,-5.913895999999999731e+01,-5.913895999999999731e+01
1.557799999999999955e+03,-6.037089000000000283e+01,-6.037089000000000283e+01
1.558000000000000000e+03,-6.185884000000000071e+01,-6.185884000000000071e+01
1.558200000000000045e+03,-6.826846000000000458e+01,-6.826846000000000458e+01
1.558400000000000091e+03,-6.341935000000000144e+01,-6.341935000000000144e+01
1.558599999999999909e+03,-6.378181000000000012e+01,-6.378181000000000012e+01
1.558799999999999955e+03,-6.657983000000000118e+01,-6.657983000000000118e+01
1.559000000000000000e+03,-6.524867000000000417e+01,-6.524867000000000417e+01
1.559200000000000045e+03,-6.268435000000000201e+01,-6.268435000000000201e+01
1.559400000000000091e+03,-5.985833999999999833e+01,-5.985833999999999833e+01
1.559599999999999909e+03,-6.206450999999999851e+01,-6.206450999999999851e+01
1.559799999999999955e+03,-5.837637999999999749e+01,-5.837637999999999749e+01
1.560000000000000000e+03,-5.874231999999999942e+01,-5.874231999999999942e+01
1.560200000000000045e+03,-5.583297000000000310e+01,-5.583297000000000310e+01
1.560400000000000091e+03,-5.720096999999999809e+01,-5.720096999999999809e+01
1.560599999999999909e+03,-5.538029000000000224e+01,-5.538029000000000224e+01
1.560799999999999955e+03,-5.727477999999999980e+01,-5.727477999999999980e+01
1.561000000000000000e+03,-5.728150999999999726e+01,-5.728150999999999726e+01
1.561200000000000045e+03,-5.589920999999999651e+01,-5.589920999999999651e+01
1.561400000000000091e+03,-5.402535000000000309e+01,-5.402535000000000309e+01
1.561599999999999909e+03,-5.411829999999999785e+01,-5.411829999999999785e+01
1.561799999999999955e+03,-5.277156000000000091e+01,-5.277156000000000091e+01
1.562000000000000000e+03,-5.216393999999999664e+01,-5.216393999999999664e+01
1.562200000000000045e+03,-5.197957000000000249e+01,-5.197957000000000249e+01
1.562400000000000091e+03,-5.067199999999999704e+01,-5.067199999999999704e+01
1.562599999999999909e+03,-5.070958999999999861e+01,-5.070958999999999861e+01
1.562799999999999955e+03,-5.149430999999999869e+01,-5.149430999999999869e+01
1.563000000000000000e+03,-5.091866000000000270e+01,-5.091866000000000270e+01
1.563200000000000045e+03,-5.022263000000000233e+01,-5.022263000000000233e+01
1.563400000000000091e+03,-4.927832999999999686e+01,-4.927832999999999686e+01
1.563599999999999909e+03,-4.954086000000000212e+01,-4.954086000000000212e+01
1.563799999999999955e+03,-4.897579999999999956e+01,-4.897579999999999956e+01
1.564000000000000000e+03,-4.820168999999999926e+01,-4.820168999999999926e+01
1.564200000000000045e+03,-4.837516000000000105e+01,-4.837516000000000105e+01
1.564400000000000091e+03,-4.879981999999999687e+01,-4.879981999999999687e+01
1.564599999999999909e+03,-4.875916999999999746e+01,-4.875916999999999746e+01
1.564799999999999955e+03,-4.832003999999999877e+01,-4.832003999999999877e+01
1.565000000000000000e+03,-4.881206999999999852e+01,-4.881206999999999852e+01
1.565200000000000045e+03,-4.813850999999999658e+01,-4.813850999999999658e+01
1.565400000000000091e+03,-4.770347000000000293e+01,-4.770347000000000293e+01
1.565599999999999909e+03,-4.826366999999999763e+01,-4.826366999999999763e+01
1.565799999999999955e+03,-4.761055000000000348e+01,-4.761055000000000348e+01
1.566000000000000000e+03,-4.763306000000000040e+01,-4.763306000000000040e+01
1.566200000000000045e+03,-4.727205000000000013e+01,-4.727205000000000013e+01
1.566400000000000091e+03,-4.692224999999999824e+01,-4.692224999999999824e+01
1.566599999999999909e+03,-4.639014999999999844e+01,-4.639014999999999844e+01
1.566799999999999955e+03,-4.632869999999999777e+01,-4.632869999999999777e+01
1.567000000000000000e+03,-4.575860999999999734e+01,-4.575860999999999734e+01
1.567200000000000045e+03,-4.592150000000000176e+01,-4.592150000000000176e+01
1.567400000000000091e+03,-4.583225000000000193e+01,-4.583225000000000193e+01
1.567599999999999909e+03,-4.531325999999999965e+01,-4.531325999999999965e+01
1.567799999999999955e+03,-4.541335000000000122e+01,-4.541335000000000122e+01
1.568000000000000000e+03,-4.557388999999999868e+01,-4.557388999999999868e+01
1.568200000000000045e+03,-4.478144000000000347e+01,-4.478144000000000347e+01
1.568400000000000091e+03,-4.446632000000000318e+01,-4.446632000000000318e+01
1.568599999999999909e+03,-4.448169999999999646e+01,-4.448169999999999646e+01
1.568799999999999955e+03,-4.438353000000000037e+01,-4.438353000000000037e+01
1.569000000000000000e+03,-4.490836000000000183e+01,-4.490836000000000183e+01
1.569200000000000045e+03,-4.458180999999999727e+01,-4.458180999999999727e+01
1.569400000000000091e+03,-4.462604999999999933e+01,-4.462604999999999933e+01
1.569599999999999909e+03,-4.514495999999999754e+01,-4.514495999999999754e+01
1.569799999999999955e+03,-4.480331000000000330e+01,-4.480331000000000330e+01
1.570000000000000000e+03,-4.468422000000000338e+01,-4.468422000000000338e+01
1.570200000000000045e+03,-4.467103999999999786e+01,-4.467103999999999786e+01
1.570400000000000091e+03,-4.514303000000000310e+01,-4.514303000000000310e+01
1.570599999999999909e+03,-4.473752999999999957e+01,-4.473752999999999957e+01
1.570799999999999955e+03,-4.490789000000000186e+01,-4.490789000000000186e+01
1.571000000000000000e+03,-4.484105000000000274e+01,-4.484105000000000274e+01
1.571200000000000045e+03,-4.482479000000000013e+01,-4.482479000000000013e+01
1.571400000000000091e+03,-4.437637000000000143e+01,-4.437637000000000143e+01
1.571599999999999909e+03,-4.465465999999999980e+01,-4.465465999999999980e+01
1.571799999999999955e+03,-4.461182999999999765e+01,-4.461182999999999765e+01
1.572000000000000000e+03,-4.453128000000000242e+01,-4.453128000000000242e+01
1.572200000000000045e+03,-4.472921999999999798e+01,-4.472921999999999798e+01
1.572400000000000091e+03,-4.463911000000000229e+01,-4.463911000000000229e+01
1.572599999999999909e+03,-4.481739000000000317e+01,-4.481739000000000317e+01
1.572799999999999955e+03,-4.414558000000000249e+01,-4.414558000000000249e+01
1.573000000000000000e+03,-4.355398000000000280e+01,-4.355398000000000280e+01
