Wavelength [nm],Raw [dBm],Smoothed(Savgol) [dBm]
1.508400000000000091e+03,-4.702949000000000268e+01,-4.702949000000000268e+01
1.508599999999999909e+03,-4.629424000000000206e+01,-4.629424000000000206e+01
1.508799999999999955e+03,-4.647019999999999840e+01,-4.647019999999999840e+01
1.509000000000000000e+03,-4.635101000000000226e+01,-4.635101000000000226e+01
1.509200000000000045e+03,-4.626259999999999906e+01,-4.626259999999999906e+01
1.509400000000000091e+03,-4.674871999999999872e+01,-4.674871999999999872e+01
1.509599999999999909e+03,-4.632869999999999777e+01,-4.632869999999999777e+01
1.509799999999999955e+03,-4.706748999999999938e+01,-4.706748999999999938e+01
1.510000000000000000e+03,-4.735007999999999839e+01,-4.735007999999999839e+01
1.510200000000000045e+03,-4.747140999999999877e+01,-4.747140999999999877e+01
1.510400000000000091e+03,-4.740095000000000169e+01,-4.740095000000000169e+01
1.510599999999999909e+03,-4.669581000000000159e+01,-4.669581000000000159e+01
1.510799999999999955e+03,-4.677344000000000079e+01,-4.677344000000000079e+01
1.511000000000000000e+03,-4.672346999999999895e+01,-4.672346999999999895e+01
1.511200000000000045e+03,-4.707583999999999946e+01,-4.707583999999999946e+01
1.511400000000000091e+03,-4.765180000000000149e+01,-4.765180000000000149e+01
1.511599999999999909e+03,-4.783279999999999887e+01,-4.783279999999999887e+01
1.511799999999999955e+03,-4.831920999999999822e+01,-4.831920999999999822e+01
1.512000000000000000e+03,-4.881078999999999724e+01,-4.881078999999999724e+01
1.512200000000000045e+03,-4.924325000000000330e+01,-4.924325000000000330e+01
1.512400000000000091e+03,-4.937431000000000125e+01,-4.937431000000000125e+01
1.512599999999999909e+03,-4.930167000000000144e+01,-4.930167000000000144e+01
1.512799999999999955e+03,-4.998022999999999882e+01,-4.998022999999999882e+01
1.513000000000000000e+03,-4.989081999999999795e+01,-4.989081999999999795e+01
1.513200000000000045e+03,-5.081351999999999691e+01,-5.081351999999999691e+01
1.513400000000000091e+03,-5.195215000000000316e+01,-5.195215000000000316e+01
1.513599999999999909e+03,-5.278519000000000005e+01,-5.278519000000000005e+01
1.513799999999999955e+03,-5.256517999999999802e+01,-5.256517999999999802e+01
1.514000000000000000e+03,-5.122153000000000134e+01,-5.122153000000000134e+01
1.514200000000000045e+03,-5.074089000000000027e+01,-5.074089000000000027e+01
1.514400000000000091e+03,-5.126068999999999676e+01,-5.126068999999999676e+01
1.514599999999999909e+03,-5.176163999999999987e+01,-5.176163999999999987e+01
1.514799999999999955e+03,-5.265406000000000120e+01,-5.265406000000000120e+01
1.515000000000000000e+03,-5.243988000000000227e+01,-5.243988000000000227e+01
1.515200000000000045e+03,-5.341884000000000299e+01,-5.341884000000000299e+01
1.515400000000000091e+03,-5.377530999999999750e+01,-5.377530999999999750e+01
1.515599999999999909e+03,-5.509709000000000145e+01,-5.509709000000000145e+01
1.515799999999999955e+03,-5.736292999999999864e+01,-5.736292999999999864e+01
1.516000000000000000e+03,-5.544980000000000331e+01,-5.544980000000000331e+01
1.516200000000000045e+03,-5.634671000000000163e+01,-5.634671000000000163e+01
1.516400000000000091e+03,-5.536581999999999937e+01,-5.536581999999999937e+01
1.516599999999999909e+03,-5.605978000000000350e+01,-5.605978000000000350e+01
1.516799999999999955e+03,-5.847834999999999894e+01,-5.847834999999999894e+01
1.517000000000000000e+03,-6.076368999999999687e+01,-6.076368999999999687e+01
1.517200000000000045e+03,-6.627464000000000510e+01,-6.627464000000000510e+01
1.517400000000000091e+03,-6.469768000000000541e+01,-6.469768000000000541e+01
1.517599999999999909e+03,-6.393706000000000245e+01,-6.393706000000000245e+01
1.517799999999999955e+03,-6.457661000000000229e+01,-6.457661000000000229e+01
1.518000000000000000e+03,-6.569046000000000163e+01,-6.569046000000000163e+01
1.518200000000000045e+03,-6.621459000000000117e+01,-6.621459000000000117e+01
1.518400000000000091e+03,-6.208825999999999823e+01,-6.208825999999999823e+01
1.518599999999999909e+03,-6.184002000000000265e+01,-6.184002000000000265e+01
1.518799999999999955e+03,-5.752879000000000076e+01,-5.752879000000000076e+01
1.519000000000000000e+03,-5.667264000000000124e+01,-5.667264000000000124e+01
1.519200000000000045e+03,-5.652687000000000239e+01,-5.652687000000000239e+01
1.519400000000000091e+03,-5.677758999999999645e+01,-5.677758999999999645e+01
1.519599999999999909e+03,-5.658608000000000260e+01,-5.658608000000000260e+01
1.519799999999999955e+03,-5.533675999999999817e+01,-5.533675999999999817e+01
1.520000000000000000e+03,-5.510181999999999647e+01,-5.510181999999999647e+01
1.520200000000000045e+03,-5.369601000000000113e+01,-5.369601000000000113e+01
1.520400000000000091e+03,-5.251351999999999975e+01,-5.251351999999999975e+01
1.520599999999999909e+03,-5.236216000000000292e+01,-5.236216000000000292e+01
1.520799999999999955e+03,-5.191937000000000069e+01,-5.191937000000000069e+01
1.521000000000000000e+03,-5.209436999999999784e+01,-5.209436999999999784e+01
1.521200000000000045e+03,-5.139905000000000257e+01,-5.139905000000000257e+01
1.521400000000000091e+03,-5.124862000000000251e+01,-5.124862000000000251e+01
1.521599999999999909e+03,-5.100773999999999830e+01,-5.100773999999999830e+01
1.521799999999999955e+03,-5.132641999999999882e+01,-5.132641999999999882e+01
1.522000000000000000e+03,-5.158675999999999817e+01,-5.158675999999999817e+01
1.522200000000000045e+03,-5.070313999999999766e+01,-5.070313999999999766e+01
1.522400000000000091e+03,-5.089970000000000283e+01,-5.089970000000000283e+01
1.522599999999999909e+03,-4.959510999999999825e+01,-4.959510999999999825e+01
1.522799999999999955e+03,-5.001234999999999786e+01,-5.001234999999999786e+01
1.523000000000000000e+03,-5.032296000000000191e+01,-5.032296000000000191e+01
1.523200000000000045e+03,-4.951044000000000267e+01,-4.951044000000000267e+01
1.523400000000000091e+03,-4.920888000000000062e+01,-4.920888000000000062e+01
1.523599999999999909e+03,-4.903658999999999679e+01,-4.903658999999999679e+01
1.523799999999999955e+03,-4.987968000000000046e+01,-4.987968000000000046e+01
1.524000000000000000e+03,-4.925598999999999705e+01,-4.925598999999999705e+01
1.524200000000000045e+03,-4.813622999999999763e+01,-4.813622999999999763e+01
1.524400000000000091e+03,-4.761281999999999925e+01,-4.761281999999999925e+01
1.524599999999999909e+03,-4.752282000000000295e+01,-4.752282000000000295e+01
1.524799999999999955e+03,-4.770725999999999800e+01,-4.770725999999999800e+01
1.525000000000000000e+03,-4.700639999999999930e+01,-4.700639999999999930e+01
1.525200000000000045e+03,-4.738268000000000058e+01,-4.738268000000000058e+01
1.525400000000000091e+03,-4.744205000000000183e+01,-4.744205000000000183e+01
1.525599999999999909e+03,-4.694463999999999970e+01,-4.694463999999999970e+01
1.525799999999999955e+03,-4.745736999999999739e+01,-4.745736999999999739e+01
1.526000000000000000e+03,-4.734257999999999811e+01,-4.734257999999999811e+01
1.526200000000000045e+03,-4.742963000000000306e+01,-4.742963000000000306e+01
1.526400000000000091e+03,-4.730463999999999913e+01,-4.730463999999999913e+01
1.526599999999999909e+03,-4.711057000000000272e+01,-4.711057000000000272e+01
1.526799999999999955e+03,-4.610878000000000299e+01,-4.610878000000000299e+01
1.527000000000000000e+03,-4.622829000000000121e+01,-4.622829000000000121e+01
1.527200000000000045e+03,-4.699349000000000132e+01,-4.699349000000000132e+01
1.527400000000000091e+03,-4.656781999999999755e+01,-4.656781999999999755e+01
1.527599999999999909e+03,-4.690366000000000213e+01,-4.690366000000000213e+01
1.527799999999999955e+03,-4.631025999999999954e+01,-4.631025999999999954e+01
1.528000000000000000e+03,-4.584763999999999839e+01,-4.584763999999999839e+01
1.528200000000000045e+03,-4.580362000000000222e+01,-4.580362000000000222e+01
1.528400000000000091e+03,-4.563192999999999699e+01,-4.563192999999999699e+01
1.528599999999999909e+03,-4.577445000000000164e+01,-4.577445000000000164e+01
1.528799999999999955e+03,-4.566559000000000168e+01,-4.566559000000000168e+01
1.529000000000000000e+03,-4.596240000000000236e+01,-4.596240000000000236e+01
1.529200000000000045e+03,-4.548864999999999981e+01,-4.548864999999999981e+01
1.529400000000000091e+03,-4.599922999999999718e+01,-4.599922999999999718e+01
1.529599999999999909e+03,-4.642972000000000321e+01,-4.642972000000000321e+01
1.529799999999999955e+03,-4.619852000000000203e+01,-4.619852000000000203e+01
1.530000000000000000e+03,-4.644012000000000029e+01,-4.644012000000000029e+01
1.530200000000000045e+03,-4.596101999999999776e+01,-4.596101999999999776e+01
1.530400000000000091e+03,-4.632428000000000168e+01,-4.632428000000000168e+01
1.530599999999999909e+03,-4.575099999999999767e+01,-4.575099999999999767e+01
1.530799999999999955e+03,-4.612830000000000297e+01,-4.612830000000000297e+01
1.531000000000000000e+03,-4.572672000000000025e+01,-4.572672000000000025e+01
1.531200000000000045e+03,-4.568997999999999848e+01,-4.568997999999999848e+01
1.531400000000000091e+03,-4.574347999999999814e+01,-4.574347999999999814e+01
1.531599999999999909e+03,-4.532544999999999646e+01,-4.532544999999999646e+01
1.531799999999999955e+03,-4.611621000000000237e+01,-4.611621000000000237e+01
1.532000000000000000e+03,-4.554261999999999944e+01,-4.554261999999999944e+01
1.532200000000000045e+03,-4.607938000000000045e+01,-4.607938000000000045e+01
1.532400000000000091e+03,-4.552398999999999774e+01,-4.552398999999999774e+01
1.532599999999999909e+03,-4.593404999999999916e+01,-4.593404999999999916e+01
1.532799999999999955e+03,-4.515502000000000038e+01,-4.515502000000000038e+01
1.533000000000000000e+03,-4.511200000000000188e+01,-4.511200000000000188e+01
1.533200000000000045e+03,-4.623038999999999987e+01,-4.623038999999999987e+01
1.533400000000000091e+03,-4.589038000000000039e+01,-4.589038000000000039e+01
1.533599999999999909e+03,-4.727503999999999706e+01,-4.727503999999999706e+01
1.533799999999999955e+03,-4.642004000000000019e+01,-4.642004000000000019e+01
1.534000000000000000e+03,-4.670356999999999914e+01,-4.670356999999999914e+01
1.534200000000000045e+03,-4.709920000000000329e+01,-4.709920000000000329e+01
1.534400000000000091e+03,-4.653414000000000073e+01,-4.653414000000000073e+01
1.534599999999999909e+03,-4.705252999999999730e+01,-4.705252999999999730e+01
1.534799999999999955e+03,-4.647937000000000296e+01,-4.647937000000000296e+01
1.535000000000000000e+03,-4.646781000000000006e+01,-4.646781000000000006e+01
1.535200000000000045e+03,-4.616568000000000183e+01,-4.616568000000000183e+01
1.535400000000000091e+03,-4.662049999999999983e+01,-4.662049999999999983e+01
1.535599999999999909e+03,-4.699201000000000050e+01,-4.699201000000000050e+01
1.535799999999999955e+03,-4.804341999999999757e+01,-4.804341999999999757e+01
1.536000000000000000e+03,-4.827461999999999875e+01,-4.827461999999999875e+01
1.536200000000000045e+03,-4.835164000000000328e+01,-4.835164000000000328e+01
1.536400000000000091e+03,-4.864770999999999646e+01,-4.864770999999999646e+01
1.536599999999999909e+03,-4.753226000000000084e+01,-4.753226000000000084e+01
1.536799999999999955e+03,-4.726594999999999658e+01,-4.726594999999999658e+01
1.537000000000000000e+03,-4.782242000000000104e+01,-4.782242000000000104e+01
1.537200000000000045e+03,-4.885088999999999970e+01,-4.885088999999999970e+01
1.537400000000000091e+03,-4.885358000000000089e+01,-4.885358000000000089e+01
1.537599999999999909e+03,-4.946309999999999718e+01,-4.946309999999999718e+01
1.537799999999999955e+03,-4.962322000000000344e+01,-4.962322000000000344e+01
1.538000000000000000e+03,-5.006860000000000355e+01,-5.006860000000000355e+01
1.538200000000000045e+03,-5.013848999999999734e+01,-5.013848999999999734e+01
1.538400000000000091e+03,-4.992475000000000307e+01,-4.992475000000000307e+01
1.538599999999999909e+03,-4.946408999999999878e+01,-4.946408999999999878e+01
1.538799999999999955e+03,-4.930485999999999791e+01,-4.930485999999999791e+01
1.539000000000000000e+03,-5.000486999999999682e+01,-5.000486999999999682e+01
1.539200000000000045e+03,-5.029055999999999926e+01,-5.029055999999999926e+01
1.539400000000000091e+03,-5.078249000000000279e+01,-5.078249000000000279e+01
1.539599999999999909e+03,-5.135096999999999667e+01,-5.135096999999999667e+01
1.539799999999999955e+03,-5.112669999999999959e+01,-5.112669999999999959e+01
1.540000000000000000e+03,-5.146719000000000221e+01,-5.146719000000000221e+01
1.540200000000000045e+03,-5.324423999999999779e+01,-5.324423999999999779e+01
1.540400000000000091e+03,-5.328598000000000212e+01,-5.328598000000000212e+01
1.540599999999999909e+03,-5.399542999999999893e+01,-5.399542999999999893e+01
1.540799999999999955e+03,-5.381790999999999769e+01,-5.381790999999999769e+01
1.541000000000000000e+03,-5.363288000000000011e+01,-5.363288000000000011e+01
1.541200000000000045e+03,-5.375807999999999964e+01,-5.375807999999999964e+01
1.541400000000000091e+03,-5.513714000000000226e+01,-5.513714000000000226e+01
1.541599999999999909e+03,-5.492732999999999777e+01,-5.492732999999999777e+01
1.541799999999999955e+03,-5.744736999999999938e+01,-5.744736999999999938e+01
1.542000000000000000e+03,-5.759629000000000332e+01,-5.759629000000000332e+01
1.542200000000000045e+03,-5.768052999999999741e+01,-5.768052999999999741e+01
1.542400000000000091e+03,-5.696918999999999755e+01,-5.696918999999999755e+01
1.542599999999999909e+03,-5.906369000000000113e+01,-5.906369000000000113e+01
1.542799999999999955e+03,-5.904536000000000229e+01,-5.904536000000000229e+01
1.543000000000000000e+03,-6.196443000000000012e+01,-6.196443000000000012e+01
1.543200000000000045e+03,-6.178372000000000241e+01,-6.178372000000000241e+01
1.543400000000000091e+03,-6.097160999999999831e+01,-6.097160999999999831e+01
1.543599999999999909e+03,-5.928298000000000201e+01,-5.928298000000000201e+01
1.543799999999999955e+03,-5.819353000000000264e+01,-5.819353000000000264e+01
1.544000000000000000e+03,-5.965384999999999849e+01,-5.965384999999999849e+01
1.544200000000000045e+03,-5.935907000000000266e+01,-5.935907000000000266e+01
1.544400000000000091e+03,-6.056598999999999933e+01,-6.056598999999999933e+01
1.544599999999999909e+03,-5.935291999999999746e+01,-5.935291999999999746e+01
1.544799999999999955e+03,-5.982065000000000055e+01,-5.982065000000000055e+01
1.545000000000000000e+03,-5.931620000000000203e+01,-5.931620000000000203e+01
1.545200000000000045e+03,-5.815444000000000102e+01,-5.815444000000000102e+01
1.545400000000000091e+03,-5.888996000000000208e+01,-5.888996000000000208e+01
1.545599999999999909e+03,-5.744747000000000270e+01,-5.744747000000000270e+01
1.545799999999999955e+03,-5.629608000000000345e+01,-5.629608000000000345e+01
1.546000000000000000e+03,-5.664365000000000094e+01,-5.664365000000000094e+01
1.546200000000000045e+03,-5.541938999999999993e+01,-5.541938999999999993e+01
1.546400000000000091e+03,-5.576516000000000162e+01,-5.576516000000000162e+01
1.546599999999999909e+03,-5.437736000000000303e+01,-5.437736000000000303e+01
1.546799999999999955e+03,-5.604842000000000013e+01,-5.604842000000000013e+01
1.547000000000000000e+03,-5.462254000000000076e+01,-5.462254000000000076e+01
1.547200000000000045e+03,-5.473371000000000208e+01,-5.473371000000000208e+01
1.547400000000000091e+03,-5.521800999999999959e+01,-5.521800999999999959e+01
1.547599999999999909e+03,-5.388414000000000215e+01,-5.388414000000000215e+01
1.547799999999999955e+03,-5.368415000000000248e+01,-5.368415000000000248e+01
1.548000000000000000e+03,-5.306430999999999898e+01,-5.306430999999999898e+01
1.548200000000000045e+03,-5.302846999999999866e+01,-5.302846999999999866e+01
1.548400000000000091e+03,-5.308785999999999916e+01,-5.308785999999999916e+01
1.548599999999999909e+03,-5.275730999999999682e+01,-5.275730999999999682e+01
1.548799999999999955e+03,-5.194491000000000014e+01,-5.194491000000000014e+01
1.549000000000000000e+03,-5.232090999999999781e+01,-5.232090999999999781e+01
1.549200000000000045e+03,-5.131551000000000329e+01,-5.131551000000000329e+01
1.549400000000000091e+03,-5.054708000000000112e+01,-5.054708000000000112e+01
1.549599999999999909e+03,-4.962010999999999683e+01,-4.962010999999999683e+01
1.549799999999999955e+03,-5.013638999999999868e+01,-5.013638999999999868e+01
1.550000000000000000e+03,-5.083791000000000082e+01,-5.083791000000000082e+01
1.550200000000000045e+03,-5.122178999999999860e+01,-5.122178999999999860e+01
1.550400000000000091e+03,-5.071585000000000321e+01,-5.071585000000000321e+01
1.550599999999999909e+03,-4.975731999999999999e+01,-4.975731999999999999e+01
1.550799999999999955e+03,-4.873250999999999777e+01,-4.873250999999999777e+01
1.551000000000000000e+03,-4.894406000000000034e+01,-4.894406000000000034e+01
1.551200000000000045e+03,-4.810999999999999943e+01,-4.810999999999999943e+01
1.551400000000000091e+03,-4.807551999999999737e+01,-4.807551999999999737e+01
1.551599999999999909e+03,-4.775303999999999860e+01,-4.775303999999999860e+01
1.551799999999999955e+03,-4.835305000000000319e+01,-4.835305000000000319e+01
1.552000000000000000e+03,-4.858982999999999919e+01,-4.858982999999999919e+01
1.552200000000000045e+03,-4.828287000000000262e+01,-4.828287000000000262e+01
1.552400000000000091e+03,-4.803052000000000277e+01,-4.803052000000000277e+01
1.552599999999999909e+03,-4.748628999999999678e+01,-4.748628999999999678e+01
1.552799999999999955e+03,-4.771191000000000315e+01,-4.771191000000000315e+01
1.553000000000000000e+03,-4.808272999999999797e+01,-4.808272999999999797e+01
1.553200000000000045e+03,-4.825323999999999813e+01,-4.825323999999999813e+01
1.553400000000000091e+03,-4.770009999999999906e+01,-4.770009999999999906e+01
1.553599999999999909e+03,-4.751342000000000354e+01,-4.751342000000000354e+01
1.553799999999999955e+03,-4.712527999999999651e+01,-4.712527999999999651e+01
1.554000000000000000e+03,-4.734821000000000168e+01,-4.734821000000000168e+01
1.554200000000000045e+03,-4.675697000000000259e+01,-4.675697000000000259e+01
1.554400000000000091e+03,-4.706083999999999889e+01,-4.706083999999999889e+01
1.554599999999999909e+03,-4.691772999999999882e+01,-4.691772999999999882e+01
1.554799999999999955e+03,-4.695159000000000304e+01,-4.695159000000000304e+01
1.555000000000000000e+03,-4.684382999999999697e+01,-4.684382999999999697e+01
1.555200000000000045e+03,-4.695347999999999900e+01,-4.695347999999999900e+01
1.555400000000000091e+03,-4.686003999999999792e+01,-4.686003999999999792e+01
1.555599999999999909e+03,-4.673543000000000092e+01,-4.673543000000000092e+01
1.555799999999999955e+03,-4.659100999999999715e+01,-4.659100999999999715e+01
1.556000000000000000e+03,-4.613826000000000249e+01,-4.613826000000000249e+01
1.556200000000000045e+03,-4.583628000000000213e+01,-4.583628000000000213e+01
1.556400000000000091e+03,-4.630353999999999814e+01,-4.630353999999999814e+01
1.556599999999999909e+03,-4.642502000000000351e+01,-4.642502000000000351e+01
1.556799999999999955e+03,-4.656868000000000052e+01,-4.656868000000000052e+01
1.557000000000000000e+03,-4.652805000000000035e+01,-4.652805000000000035e+01
1.557200000000000045e+03,-4.603110999999999819e+01,-4.603110999999999819e+01
1.557400000000000091e+03,-4.582097000000000264e+01,-4.582097000000000264e+01
1.557599999999999909e+03,-4.582025000000000148e+01,-4.582025000000000148e+01
1.557799999999999955e+03,-4.613569999999999993e+01,-4.613569999999999993e+01
1.558000000000000000e+03,-4.629887000000000086e+01,-4.629887000000000086e+01
1.558200000000000045e+03,-4.641736000000000217e+01,-4.641736000000000217e+01
1.558400000000000091e+03,-4.647608000000000317e+01,-4.647608000000000317e+01
1.558599999999999909e+03,-4.602342999999999762e+01,-4.602342999999999762e+01
1.558799999999999955e+03,-4.675014999999999787e+01,-4.675014999999999787e+01
1.559000000000000000e+03,-4.689878999999999820e+01,-4.689878999999999820e+01
1.559200000000000045e+03,-4.644908999999999821e+01,-4.644908999999999821e+01
1.559400000000000091e+03,-4.618977999999999895e+01,-4.618977999999999895e+01
1.559599999999999909e+03,-4.678401999999999816e+01,-4.678401999999999816e+01
1.559799999999999955e+03,-4.633413999999999788e+01,-4.633413999999999788e+01
1.560000000000000000e+03,-4.655729999999999791e+01,-4.655729999999999791e+01
1.560200000000000045e+03,-4.715534999999999854e+01,-4.715534999999999854e+01
1.560400000000000091e+03,-4.643225000000000335e+01,-4.643225000000000335e+01
1.560599999999999909e+03,-4.715784000000000020e+01,-4.715784000000000020e+01
1.560799999999999955e+03,-4.667502999999999957e+01,-4.667502999999999957e+01
1.561000000000000000e+03,-4.654547999999999774e+01,-4.654547999999999774e+01
1.561200000000000045e+03,-4.675759999999999650e+01,-4.675759999999999650e+01
1.561400000000000091e+03,-4.696994000000000113e+01,-4.696994000000000113e+01
1.561599999999999909e+03,-4.695723999999999876e+01,-4.695723999999999876e+01
1.561799999999999955e+03,-4.692401999999999873e+01,-4.692401999999999873e+01
1.562000000000000000e+03,-4.674857999999999691e+01,-4.674857999999999691e+01
1.562200000000000045e+03,-4.740881000000000256e+01,-4.740881000000000256e+01
1.562400000000000091e+03,-4.788295000000000101e+01,-4.788295000000000101e+01
1.562599999999999909e+03,-4.776510999999999996e+01,-4.776510999999999996e+01
1.562799999999999955e+03,-4.744344999999999857e+01,-4.744344999999999857e+01
1.563000000000000000e+03,-4.804590000000000316e+01,-4.804590000000000316e+01
1.563200000000000045e+03,-4.743316000000000088e+01,-4.743316000000000088e+01
1.563400000000000091e+03,-4.857809000000000310e+01,-4.857809000000000310e+01
1.563599999999999909e+03,-4.841042000000000201e+01,-4.841042000000000201e+01
1.563799999999999955e+03,-4.821905000000000285e+01,-4.821905000000000285e+01
1.564000000000000000e+03,-4.811625000000000085e+01,-4.811625000000000085e+01
1.564200000000000045e+03,-4.848013000000000261e+01,-4.848013000000000261e+01
1.564400000000000091e+03,-4.817784999999999940e+01,-4.817784999999999940e+01
1.564599999999999909e+03,-4.827044000000000068e+01,-4.827044000000000068e+01
1.564799999999999955e+03,-4.876975999999999800e+01,-4.876975999999999800e+01
1.565000000000000000e+03,-4.871820000000000306e+01,-4.871820000000000306e+01
1.565200000000000045e+03,-4.805798999999999666e+01,-4.805798999999999666e+01
1.565400000000000091e+03,-4.864240000000000208e+01,-4.864240000000000208e+01
1.565599999999999909e+03,-4.883559000000000339e+01,-4.883559000000000339e+01
1.565799999999999955e+03,-4.885732000000000141e+01,-4.885732000000000141e+01
1.566000000000000000e+03,-4.902964000000000055e+01,-4.902964000000000055e+01
1.566200000000000045e+03,-5.027123999999999882e+01,-5.027123999999999882e+01
1.566400000000000091e+03,-5.028336000000000183e+01,-5.028336000000000183e+01
1.566599999999999909e+03,-5.057603000000000293e+01,-5.057603000000000293e+01
1.566799999999999955e+03,-5.048212999999999795e+01,-5.048212999999999795e+01
1.567000000000000000e+03,-5.105579000000000178e+01,-5.105579000000000178e+01
1.567200000000000045e+03,-5.227031999999999812e+01,-5.227031999999999812e+01
1.567400000000000091e+03,-5.279733999999999838e+01,-5.279733999999999838e+01
1.567599999999999909e+03,-5.289533000000000129e+01,-5.289533000000000129e+01
1.567799999999999955e+03,-5.340541000000000338e+01,-5.340541000000000338e+01
1.568000000000000000e+03,-5.421226000000000056e+01,-5.421226000000000056e+01
1.568200000000000045e+03,-5.524493999999999971e+01,-5.524493999999999971e+01
1.568400000000000091e+03,-5.401111000000000217e+01,-5.401111000000000217e+01
1.568599999999999909e+03,-5.432681000000000182e+01,-5.432681000000000182e+01
1.568799999999999955e+03,-5.359246000000000265e+01,-5.359246000000000265e+01
1.569000000000000000e+03,-5.410430999999999813e+01,-5.410430999999999813e+01
1.569200000000000045e+03,-5.441770999999999958e+01,-5.441770999999999958e+01
1.569400000000000091e+03,-5.663515999999999906e+01,-5.663515999999999906e+01
1.569599999999999909e+03,-5.713372999999999990e+01,-5.713372999999999990e+01
1.569799999999999955e+03,-5.753656000000000148e+01,-5.753656000000000148e+01
1.570000000000000000e+03,-5.852575000000000216e+01,-5.852575000000000216e+01
1.570200000000000045e+03,-5.825504000000000104e+01,-5.825504000000000104e+01
1.570400000000000091e+03,-5.731886000000000081e+01,-5.731886000000000081e+01
1.570599999999999909e+03,-5.865173000000000059e+01,-5.865173000000000059e+01
1.570799999999999955e+03,-5.889231000000000193e+01,-5.889231000000000193e+01
1.571000000000000000e+03,-5.916000999999999976e+01,-5.916000999999999976e+01
1.571200000000000045e+03,-6.068180000000000263e+01,-6.068180000000000263e+01
1.571400000000000091e+03,-6.062834999999999752e+01,-6.062834999999999752e+01
1.571599999999999909e+03,-6.263083999999999918e+01,-6.263083999999999918e+01
1.571799999999999955e+03,-6.164708999999999861e+01,-6.164708999999999861e+01
1.572000000000000000e+03,-6.489869000000000199e+01,-6.489869000000000199e+01
1.572200000000000045e+03,-6.645520999999999390e+01,-6.645520999999999390e+01
1.572400000000000091e+03,-6.348704000000000036e+01,-6.348704000000000036e+01
1.572599999999999909e+03,-6.134264000000000294e+01,-6.134264000000000294e+01
1.572799999999999955e+03,-6.071730999999999767e+01,-6.071730999999999767e+01
1.573000000000000000e+03,-6.263345999999999947e+01,-6.263345999999999947e+01
