Wavelength [nm],Raw [dBm],Smoothed(Savgol) [dBm]
1.573000000000000000e+03,-5.410571000000000197e+01,-5.410571000000000197e+01
1.573200000000000045e+03,-5.391801999999999850e+01,-5.391801999999999850e+01
1.573400000000000091e+03,-5.500782999999999845e+01,-5.500782999999999845e+01
1.573599999999999909e+03,-5.595074999999999932e+01,-5.595074999999999932e+01
1.573799999999999955e+03,-5.651263000000000147e+01,-5.651263000000000147e+01
1.574000000000000000e+03,-5.708975999999999829e+01,-5.708975999999999829e+01
1.574200000000000045e+03,-5.752796000000000021e+01,-5.752796000000000021e+01
1.574400000000000091e+03,-5.668762999999999863e+01,-5.668762999999999863e+01
1.574599999999999909e+03,-5.659902000000000299e+01,-5.659902000000000299e+01
1.574799999999999955e+03,-5.775737999999999772e+01,-5.775737999999999772e+01
1.575000000000000000e+03,-5.848978999999999928e+01,-5.848978999999999928e+01
1.575200000000000045e+03,-5.901109000000000293e+01,-5.901109000000000293e+01
1.575400000000000091e+03,-5.992168000000000205e+01,-5.992168000000000205e+01
1.575599999999999909e+03,-5.918265999999999849e+01,-5.918265999999999849e+01
1.575799999999999955e+03,-6.112487999999999744e+01,-6.112487999999999744e+01
1.576000000000000000e+03,-6.018314999999999770e+01,-6.018314999999999770e+01
1.576200000000000045e+03,-6.173396999999999935e+01,-6.173396999999999935e+01
1.576400000000000091e+03,-6.004964999999999975e+01,-6.004964999999999975e+01
1.576599999999999909e+03,-6.136196000000000339e+01,-6.136196000000000339e+01
1.576799999999999955e+03,-6.028457000000000221e+01,-6.028457000000000221e+01
1.577000000000000000e+03,-5.988454000000000121e+01,-5.988454000000000121e+01
1.577200000000000045e+03,-5.738765999999999678e+01,-5.738765999999999678e+01
1.577400000000000091e+03,-5.756499000000000166e+01,-5.756499000000000166e+01
1.577599999999999909e+03,-5.858035999999999888e+01,-5.858035999999999888e+01
1.577799999999999955e+03,-5.842866000000000071e+01,-5.842866000000000071e+01
1.578000000000000000e+03,-5.806808999999999799e+01,-5.806808999999999799e+01
1.578200000000000045e+03,-5.678611999999999682e+01,-5.678611999999999682e+01
1.578400000000000091e+03,-5.720374000000000336e+01,-5.720374000000000336e+01
1.578599999999999909e+03,-5.740650999999999726e+01,-5.740650999999999726e+01
1.578799999999999955e+03,-6.002922999999999831e+01,-6.002922999999999831e+01
1.579000000000000000e+03,-5.929572999999999894e+01,-5.929572999999999894e+01
1.579200000000000045e+03,-5.869738999999999862e+01,-5.869738999999999862e+01
1.579400000000000091e+03,-5.738071000000000055e+01,-5.738071000000000055e+01
1.579599999999999909e+03,-5.569830000000000325e+01,-5.569830000000000325e+01
1.579799999999999955e+03,-5.620479000000000269e+01,-5.620479000000000269e+01
1.580000000000000000e+03,-5.544095999999999691e+01,-5.544095999999999691e+01
1.580200000000000045e+03,-5.597585999999999729e+01,-5.597585999999999729e+01
1.580400000000000091e+03,-5.616646999999999679e+01,-5.616646999999999679e+01
1.580599999999999909e+03,-5.502653000000000105e+01,-5.502653000000000105e+01
1.580799999999999955e+03,-5.404912999999999812e+01,-5.404912999999999812e+01
1.581000000000000000e+03,-5.512469000000000108e+01,-5.512469000000000108e+01
1.581200000000000045e+03,-5.382981999999999800e+01,-5.382981999999999800e+01
1.581400000000000091e+03,-5.446578000000000230e+01,-5.446578000000000230e+01
1.581599999999999909e+03,-5.397800000000000153e+01,-5.397800000000000153e+01
1.581799999999999955e+03,-5.382903000000000304e+01,-5.382903000000000304e+01
1.582000000000000000e+03,-5.272769000000000261e+01,-5.272769000000000261e+01
1.582200000000000045e+03,-5.260369000000000028e+01,-5.260369000000000028e+01
1.582400000000000091e+03,-5.190232000000000312e+01,-5.190232000000000312e+01
1.582599999999999909e+03,-5.206645999999999930e+01,-5.206645999999999930e+01
1.582799999999999955e+03,-5.133368999999999716e+01,-5.133368999999999716e+01
1.583000000000000000e+03,-5.113134000000000157e+01,-5.113134000000000157e+01
1.583200000000000045e+03,-5.038555999999999813e+01,-5.038555999999999813e+01
1.583400000000000091e+03,-5.058568999999999960e+01,-5.058568999999999960e+01
1.583599999999999909e+03,-5.088662000000000063e+01,-5.088662000000000063e+01
1.583799999999999955e+03,-5.074625000000000341e+01,-5.074625000000000341e+01
1.584000000000000000e+03,-5.184190000000000254e+01,-5.184190000000000254e+01
1.584200000000000045e+03,-5.127488000000000312e+01,-5.127488000000000312e+01
1.584400000000000091e+03,-5.161352999999999724e+01,-5.161352999999999724e+01
1.584599999999999909e+03,-5.018292000000000286e+01,-5.018292000000000286e+01
1.584799999999999955e+03,-5.037158000000000158e+01,-5.037158000000000158e+01
1.585000000000000000e+03,-5.004645000000000010e+01,-5.004645000000000010e+01
1.585200000000000045e+03,-5.080944999999999823e+01,-5.080944999999999823e+01
1.585400000000000091e+03,-5.016082000000000107e+01,-5.016082000000000107e+01
1.585599999999999909e+03,-5.033708000000000027e+01,-5.033708000000000027e+01
1.585799999999999955e+03,-4.967204000000000264e+01,-4.967204000000000264e+01
1.586000000000000000e+03,-4.926257999999999981e+01,-4.926257999999999981e+01
1.586200000000000045e+03,-4.997999000000000080e+01,-4.997999000000000080e+01
1.586400000000000091e+03,-4.968213999999999686e+01,-4.968213999999999686e+01
1.586599999999999909e+03,-5.052696000000000254e+01,-5.052696000000000254e+01
1.586799999999999955e+03,-4.979010000000000247e+01,-4.979010000000000247e+01
1.587000000000000000e+03,-4.911095000000000255e+01,-4.911095000000000255e+01
1.587200000000000045e+03,-4.853184999999999860e+01,-4.853184999999999860e+01
1.587400000000000091e+03,-4.847352999999999668e+01,-4.847352999999999668e+01
1.587599999999999909e+03,-4.860092999999999819e+01,-4.860092999999999819e+01
1.587799999999999955e+03,-4.877432000000000301e+01,-4.877432000000000301e+01
1.588000000000000000e+03,-4.903692999999999813e+01,-4.903692999999999813e+01
1.588200000000000045e+03,-4.854312999999999789e+01,-4.854312999999999789e+01
1.588400000000000091e+03,-4.868500000000000227e+01,-4.868500000000000227e+01
1.588599999999999909e+03,-4.869492999999999938e+01,-4.869492999999999938e+01
1.588799999999999955e+03,-4.967020000000000124e+01,-4.967020000000000124e+01
1.589000000000000000e+03,-4.914419999999999789e+01,-4.914419999999999789e+01
1.589200000000000045e+03,-4.894156999999999869e+01,-4.894156999999999869e+01
1.589400000000000091e+03,-4.828462999999999994e+01,-4.828462999999999994e+01
1.589599999999999909e+03,-4.837872999999999735e+01,-4.837872999999999735e+01
1.589799999999999955e+03,-4.835555999999999699e+01,-4.835555999999999699e+01
1.590000000000000000e+03,-4.817826000000000164e+01,-4.817826000000000164e+01
1.590200000000000045e+03,-4.809329999999999927e+01,-4.809329999999999927e+01
1.590400000000000091e+03,-4.811827000000000254e+01,-4.811827000000000254e+01
1.590599999999999909e+03,-4.892549999999999955e+01,-4.892549999999999955e+01
1.590799999999999955e+03,-4.923266999999999882e+01,-4.923266999999999882e+01
1.591000000000000000e+03,-4.881215999999999866e+01,-4.881215999999999866e+01
1.591200000000000045e+03,-4.861007000000000033e+01,-4.861007000000000033e+01
1.591400000000000091e+03,-4.837783000000000300e+01,-4.837783000000000300e+01
1.591599999999999909e+03,-4.797549999999999670e+01,-4.797549999999999670e+01
1.591799999999999955e+03,-4.833724999999999739e+01,-4.833724999999999739e+01
1.592000000000000000e+03,-4.840185999999999922e+01,-4.840185999999999922e+01
1.592200000000000045e+03,-4.914719000000000193e+01,-4.914719000000000193e+01
1.592400000000000091e+03,-4.889724999999999966e+01,-4.889724999999999966e+01
1.592599999999999909e+03,-4.865191000000000088e+01,-4.865191000000000088e+01
1.592799999999999955e+03,-4.888627000000000322e+01,-4.888627000000000322e+01
1.593000000000000000e+03,-4.886713000000000306e+01,-4.886713000000000306e+01
1.593200000000000045e+03,-4.867450000000000188e+01,-4.867450000000000188e+01
1.593400000000000091e+03,-5.022977999999999810e+01,-5.022977999999999810e+01
1.593599999999999909e+03,-4.992014000000000351e+01,-4.992014000000000351e+01
1.593799999999999955e+03,-4.909638999999999953e+01,-4.909638999999999953e+01
1.594000000000000000e+03,-4.833113000000000170e+01,-4.833113000000000170e+01
1.594200000000000045e+03,-4.860761999999999716e+01,-4.860761999999999716e+01
1.594400000000000091e+03,-4.870143999999999807e+01,-4.870143999999999807e+01
1.594599999999999909e+03,-4.879124000000000194e+01,-4.879124000000000194e+01
1.594799999999999955e+03,-4.876675999999999789e+01,-4.876675999999999789e+01
1.595000000000000000e+03,-4.832663000000000153e+01,-4.832663000000000153e+01
1.595200000000000045e+03,-4.894485000000000241e+01,-4.894485000000000241e+01
1.595400000000000091e+03,-4.944492999999999938e+01,-4.944492999999999938e+01
1.595599999999999909e+03,-4.990859999999999985e+01,-4.990859999999999985e+01
1.595799999999999955e+03,-4.955955000000000155e+01,-4.955955000000000155e+01
1.596000000000000000e+03,-4.976086000000000098e+01,-4.976086000000000098e+01
1.596200000000000045e+03,-4.967656000000000205e+01,-4.967656000000000205e+01
1.596400000000000091e+03,-4.990433000000000163e+01,-4.990433000000000163e+01
1.596599999999999909e+03,-5.092336999999999847e+01,-5.092336999999999847e+01
1.596799999999999955e+03,-5.095020999999999844e+01,-5.095020999999999844e+01
1.597000000000000000e+03,-5.065905000000000058e+01,-5.065905000000000058e+01
1.597200000000000045e+03,-5.012033999999999878e+01,-5.012033999999999878e+01
1.597400000000000091e+03,-5.017981999999999942e+01,-5.017981999999999942e+01
1.597599999999999909e+03,-5.109821999999999775e+01,-5.109821999999999775e+01
1.597799999999999955e+03,-5.030181999999999931e+01,-5.030181999999999931e+01
1.598000000000000000e+03,-5.091564999999999941e+01,-5.091564999999999941e+01
1.598200000000000045e+03,-5.045237999999999801e+01,-5.045237999999999801e+01
1.598400000000000091e+03,-5.057160999999999973e+01,-5.057160999999999973e+01
1.598599999999999909e+03,-5.059378000000000242e+01,-5.059378000000000242e+01
1.598799999999999955e+03,-5.112724999999999653e+01,-5.112724999999999653e+01
1.599000000000000000e+03,-5.133274000000000115e+01,-5.133274000000000115e+01
1.599200000000000045e+03,-5.134297000000000111e+01,-5.134297000000000111e+01
1.599400000000000091e+03,-5.217313000000000045e+01,-5.217313000000000045e+01
1.599599999999999909e+03,-5.191044999999999732e+01,-5.191044999999999732e+01
1.599799999999999955e+03,-5.266814999999999714e+01,-5.266814999999999714e+01
1.600000000000000000e+03,-5.282048000000000343e+01,-5.282048000000000343e+01
