FET Vgs-Id
VG=	-1	to	3	in	0.02	step
VDS=	0.05	to	0.5	in	0.45	step
NO.	VG	ID
	V	A
222	-0.6	2.9032E-07
223	-0.58	2.8768E-07
224	-0.56	2.8983E-07
225	-0.54	2.9007E-07
226	-0.52	2.9028E-07
227	-0.5	2.9215E-07
228	-0.48	2.9402E-07
229	-0.46	2.907E-07
230	-0.44	2.9058E-07
231	-0.42	2.8871E-07
232	-0.4	2.8654E-07
233	-0.38	2.9008E-07
234	-0.36	2.9009E-07
235	-0.34	2.9201E-07
236	-0.32	2.945E-07
237	-0.3	2.9117E-07
238	-0.28	2.9095E-07
239	-0.26	2.8975E-07
240	-0.24	2.879E-07
241	-0.22	2.9026E-07
242	-0.2	2.9091E-07
243	-0.18	2.9124E-07
244	-0.16	2.9281E-07
245	-0.14	2.9195E-07
246	-0.12	2.9168E-07
247	-0.1	2.9137E-07
248	-0.08	2.8936E-07
249	-0.06	2.8688E-07
250	-0.04	2.9048E-07
251	-0.02	2.9133E-07
252	0	2.9322E-07
253	0.02	2.9846E-07
254	0.04	3.0109E-07
255	0.06	3.1073E-07
256	0.08	3.2582E-07
257	0.1	3.6221E-07
258	0.12	4.1735E-07
259	0.14	5.1088E-07
260	0.16	6.4454E-07
261	0.18	8.3215E-07
262	0.2	1.07456E-06
263	0.22	1.3801E-06
264	0.24	1.7653E-06
265	0.26	2.2136E-06
266	0.28	2.7512E-06
267	0.3	3.3377E-06
268	0.32	4.0286E-06
269	0.34	4.7643E-06
270	0.36	5.6002E-06
271	0.38	6.4789E-06
272	0.4	7.4253E-06
273	0.42	8.4811E-06
274	0.44	9.5661E-06
275	0.46	1.07627E-05
276	0.48	1.1987E-05
277	0.5	1.332E-05
278	0.52	1.4672E-05
279	0.54	1.6133E-05
280	0.56	1.76E-05
281	0.58	1.9167E-05
282	0.6	2.0724E-05
283	0.62	2.2304E-05
284	0.64	2.3971E-05
285	0.66	2.5593E-05
286	0.68	2.7278E-05
287	0.7	2.8906E-05
288	0.72	3.0578E-05
289	0.74	3.219E-05
290	0.76	3.3853E-05
291	0.78	3.5441E-05
292	0.8	3.7011E-05
293	0.82	3.8621E-05
294	0.84	4.0151E-05
295	0.86	4.1729E-05
296	0.88	4.3217E-05
297	0.9	4.4753E-05
298	0.92	4.6216E-05
299	0.94	4.7711E-05
300	0.96	4.9138E-05
301	0.98	5.0595E-05
302	1	5.1982E-05
303	1.02	5.3351E-05
304	1.04	5.4751E-05
305	1.06	5.609E-05
306	1.08	5.7464E-05
307	1.1	5.8769E-05
308	1.12	6.011E-05
309	1.14	6.1388E-05
310	1.16	6.2697E-05
311	1.18	6.3941E-05
312	1.2	6.5164E-05
313	1.22	6.6433E-05
314	1.24	6.7639E-05
315	1.26	6.8876E-05
316	1.28	7.006E-05
317	1.3	7.1271E-05
318	1.32	7.2428E-05
319	1.34	7.3615E-05
320	1.36	7.4738E-05
321	1.38	7.5897E-05
322	1.4	7.7009E-05
323	1.42	7.8106E-05
324	1.44	7.9242E-05
325	1.46	8.0319E-05
326	1.48	8.1429E-05
327	1.5	8.2489E-05
328	1.52	8.3581E-05
329	1.54	8.4611E-05
330	1.56	8.5664E-05
331	1.58	8.6693E-05
332	1.6	8.7703E-05
333	1.62	8.8743E-05
334	1.64	8.974E-05
335	1.66	9.0759E-05
336	1.68	9.1741E-05
337	1.7	9.2742E-05
338	1.72	9.3693E-05
