FET Vgs-Id
VG=	0	to	2	in	0.02	step
VDS=	0.05	to	0.5	in	0.45	step
NO.	VG	ID
	V	A
226	0.46	3.1131E-09
227	0.48	2.202E-09
228	0.5	1.7992E-09
229	0.52	2.0433E-09
230	0.54	1.603E-09
231	0.56	1.9578E-09
232	0.58	2.7978E-09
233	0.6	3.5826E-09
234	0.62	2.2261E-09
235	0.64	1.9866E-09
236	0.66	1.8904E-09
237	0.68	7.855E-10
238	0.7	1.8056E-09
239	0.72	2.2641E-09
240	0.74	3.3967E-09
241	0.76	2.3569E-09
242	0.78	2.1161E-09
243	0.8	2.0994E-09
244	0.82	4.617E-10
245	0.84	2.0254E-09
246	0.86	2.662E-09
247	0.88	4.3749E-09
248	0.9	6.5349E-09
249	0.92	8.0602E-09
250	0.94	1.4498E-08
251	0.96	2.2346E-08
252	0.98	3.771E-08
253	1	6.4923E-08
254	1.02	1.06755E-07
255	1.04	1.6954E-07
256	1.06	2.6289E-07
257	1.08	4.0118E-07
258	1.1	5.8517E-07
259	1.12	8.3095E-07
260	1.14	1.1422E-06
261	1.16	1.5479E-06
262	1.18	2.0407E-06
263	1.2	2.6357E-06
264	1.22	3.336E-06
265	1.24	4.1433E-06
266	1.26	5.0701E-06
267	1.28	6.1182E-06
268	1.3	7.2876E-06
269	1.32	8.5743E-06
270	1.34	9.9934E-06
271	1.36	1.1437E-05
272	1.38	1.3144E-05
273	1.4	1.4962E-05
274	1.42	1.6874E-05
275	1.44	1.8884E-05
276	1.46	2.1017E-05
277	1.48	2.3247E-05
278	1.5	2.5586E-05
279	1.52	2.8029E-05
280	1.54	3.055E-05
281	1.56	3.3145E-05
282	1.58	3.5816E-05
283	1.6	3.8538E-05
284	1.62	4.1301E-05
285	1.64	4.4095E-05
286	1.66	4.6913E-05
287	1.68	4.9715E-05
288	1.7	5.2505E-05
289	1.72	5.5284E-05
290	1.74	5.8028E-05
291	1.76	6.0742E-05
292	1.78	6.3384E-05
293	1.8	6.6003E-05
294	1.82	6.8555E-05
295	1.84	7.1057E-05
296	1.86	7.3483E-05
297	1.88	7.5843E-05
298	1.9	7.8154E-05
299	1.92	8.0401E-05
300	1.94	8.2561E-05
301	1.96	8.4665E-05
302	1.98	8.6697E-05
303	2	8.8662E-05
304	2	8.8012E-05
305	1.98	8.4902E-05
306	1.96	8.2206E-05
307	1.94	7.9607E-05
308	1.92	7.7036E-05
309	1.9	7.4446E-05
310	1.88	7.1845E-05
311	1.86	6.9225E-05
312	1.84	6.659E-05
313	1.82	6.3915E-05
314	1.8	6.1221E-05
315	1.78	5.85E-05
316	1.76	5.5772E-05
317	1.74	5.3022E-05
318	1.72	5.0256E-05
319	1.7	4.7489E-05
320	1.68	4.4732E-05
321	1.66	4.199E-05
322	1.64	3.9267E-05
323	1.62	3.6582E-05
324	1.6	3.3954E-05
325	1.58	3.138E-05
326	1.56	2.8871E-05
327	1.54	2.6455E-05
328	1.52	2.4115E-05
329	1.5	2.1874E-05
330	1.48	1.9737E-05
331	1.46	1.7715E-05
332	1.44	1.5793E-05
333	1.42	1.3985E-05
334	1.4	1.2299E-05
335	1.38	1.0733E-05
336	1.36	9.3101E-06
337	1.34	7.9364E-06
338	1.32	6.7173E-06
339	1.3	5.6224E-06
340	1.28	4.6404E-06
341	1.26	3.7703E-06
342	1.24	3.0137E-06
343	1.22	2.3664E-06
344	1.2	1.8181E-06
345	1.18	1.3675E-06
346	1.16	1.0047E-06
347	1.14	7.2615E-07
348	1.12	5.0017E-07
349	1.1	3.3972E-07
350	1.08	2.2162E-07
351	1.06	1.4082E-07
352	1.04	8.9713E-08
353	1.02	5.1157E-08
354	1	2.9046E-08
355	0.98	1.7897E-08
356	0.96	1.0584E-08
357	0.94	7.1321E-09
358	0.92	5.3455E-09
359	0.9	2.919E-09
360	0.88	4.1519E-09
361	0.86	3.6415E-09
362	0.84	2.4397E-09
363	0.82	2.1807E-09
364	0.8	2.1632E-09
365	0.78	5.135E-10
366	0.76	1.7952E-09
367	0.74	1.9623E-09
368	0.72	2.7481E-09
369	0.7	3.5944E-09
370	0.68	2.444E-09
371	0.66	2.2544E-09
372	0.64	1.9528E-09
373	0.62	1.9201E-09
374	0.6	7.739E-10
375	0.58	1.956E-09
376	0.56	2.1909E-09
377	0.54	3.1113E-09
378	0.52	3.6979E-09
379	0.5	2.3998E-09
380	0.48	2.1928E-09
381	0.46	2.1833E-09
382	0.44	2.0041E-09
383	0.42	1.8175E-09
384	0.4	2.0066E-09
385	0.38	2.4507E-09
386	0.36	3.4332E-09
387	0.34	3.5033E-09
388	0.32	2.3769E-09
389	0.3	2.1162E-09
390	0.28	2.1831E-09
391	0.26	6.778E-10
392	0.24	2.0071E-09
393	0.22	2.287E-09
394	0.2	3.0514E-09
395	0.18	4.0178E-09
396	0.16	2.8483E-09
397	0.14	2.6314E-09
398	0.12	2.2293E-09
399	0.1	1.1784E-09
400	0.08	1.8688E-09
401	0.06	2.7407E-09
402	0.04	3.2722E-09
403	0.02	4.4426E-09
404	0	4.5093E-09
