FET Vgs-Id
VG=	-2	to	4	in	0.02	step
VDS=	0.05	to	0.5	in	0.45	step
NO.	VG	ID
	V	A
219	2.36	3.7384E-06
220	2.38	3.8502E-06
221	2.4	3.9655E-06
222	2.42	4.0865E-06
223	2.44	4.2041E-06
224	2.46	4.3325E-06
225	2.48	4.4557E-06
226	2.5	4.5884E-06
227	2.52	4.7192E-06
228	2.54	4.8562E-06
229	2.56	4.9902E-06
230	2.58	5.1322E-06
231	2.6	5.273E-06
232	2.62	5.411E-06
233	2.64	5.5601E-06
234	2.66	5.7004E-06
235	2.68	5.8473E-06
236	2.7	5.9864E-06
237	2.72	6.1233E-06
238	2.74	6.2561E-06
239	2.76	6.3843E-06
240	2.78	6.5015E-06
241	2.8	6.6147E-06
242	2.82	6.7223E-06
243	2.84	6.8205E-06
244	2.86	6.9145E-06
245	2.88	6.9991E-06
246	2.9	7.0768E-06
247	2.92	7.1477E-06
248	2.94	7.2143E-06
249	2.96	7.2714E-06
250	2.98	7.3246E-06
251	3	7.3746E-06
252	3.02	7.4169E-06
253	3.04	7.4582E-06
254	3.06	7.4928E-06
255	3.08	7.526E-06
256	3.1	7.5505E-06
257	3.12	7.577E-06
258	3.14	7.5964E-06
259	3.16	7.6138E-06
260	3.18	7.6305E-06
261	3.2	7.643E-06
262	3.22	7.6551E-06
263	3.24	7.6647E-06
264	3.26	7.6688E-06
265	3.28	7.6725E-06
266	3.3	7.6741E-06
267	3.32	7.672E-06
268	3.34	7.6708E-06
269	3.36	7.6663E-06
270	3.38	7.6617E-06
271	3.4	7.6537E-06
272	3.42	7.6466E-06
273	3.44	7.6334E-06
274	3.46	7.6203E-06
275	3.48	7.6067E-06
276	3.5	7.588E-06
277	3.52	7.5678E-06
278	3.54	7.5504E-06
279	3.56	7.5289E-06
280	3.58	7.5064E-06
281	3.6	7.4831E-06
282	3.62	7.4492E-06
283	3.64	7.4167E-06
284	3.66	7.3631E-06
285	3.68	7.342E-06
286	3.7	7.3042E-06
287	3.72	7.257E-06
288	3.74	7.2091E-06
289	3.76	7.1629E-06
290	3.78	7.1115E-06
291	3.8	7.0159E-06
292	3.82	6.9849E-06
293	3.84	6.8955E-06
294	3.86	6.8316E-06
295	3.88	6.6823E-06
296	3.9	6.4909E-06
297	3.92	6.476E-06
298	3.94	5.9763E-06
299	3.96	4.8381E-06
300	3.98	4.4571E-06
301	4	4.2656E-06
302	4	3.9842E-06
303	3.98	4.1884E-06
304	3.96	4.2332E-06
305	3.94	3.8345E-06
306	3.92	3.756E-06
307	3.9	4.0528E-06
308	3.88	4.1821E-06
309	3.86	4.016E-06
310	3.84	4.1359E-06
311	3.82	4.4335E-06
312	3.8	4.3899E-06
313	3.78	4.5942E-06
314	3.76	4.5196E-06
