FET Vgs-Id
VG=	-1	to	2	in	0.02	step
VDS=	0.05	to	0.5	in	0.45	step
NO.	VG	ID
	V	A
223	0.58	4.7124E-09
224	0.56	3.9005E-09
225	0.54	3.4874E-09
226	0.52	2.7909E-09
227	0.5	1.6131E-09
228	0.48	2.3222E-09
229	0.46	2.9488E-09
230	0.44	3.2192E-09
231	0.42	4.0456E-09
232	0.4	4.8211E-09
233	0.38	3.535E-09
234	0.36	3.3974E-09
235	0.34	3.1128E-09
236	0.32	2.1483E-09
237	0.3	1.5413E-09
238	0.28	2.9408E-09
239	0.26	3.1453E-09
240	0.24	3.7325E-09
241	0.22	4.6757E-09
242	0.2	4.3819E-09
243	0.18	3.4842E-09
244	0.16	3.2522E-09
245	0.14	2.5343E-09
246	0.12	1.5918E-09
247	0.1	2.5466E-09
248	0.08	3.0448E-09
249	0.06	3.3448E-09
250	0.04	4.0871E-09
251	0.02	4.8331E-09
252	0	3.6303E-09
253	-0.02	3.6212E-09
254	-0.04	3.2904E-09
255	-0.06	1.7394E-09
256	-0.08	3.1545E-09
257	-0.1	3.4558E-09
258	-0.12	4.3046E-09
259	-0.14	5.156E-09
260	-0.16	4.1217E-09
261	-0.18	3.7054E-09
262	-0.2	3.5311E-09
263	-0.22	2.7747E-09
264	-0.24	1.992E-09
265	-0.26	2.7766E-09
266	-0.28	3.3506E-09
267	-0.3	3.5724E-09
268	-0.32	4.2709E-09
269	-0.34	5.2152E-09
270	-0.36	4.2003E-09
271	-0.38	3.8787E-09
272	-0.4	3.714E-09
273	-0.42	3.0854E-09
274	-0.44	2.1225E-09
275	-0.46	2.6249E-09
276	-0.48	3.4438E-09
277	-0.5	3.629E-09
278	-0.52	4.387E-09
279	-0.54	5.2714E-09
280	-0.56	4.0847E-09
281	-0.58	3.7961E-09
282	-0.6	3.5965E-09
283	-0.62	2.7998E-09
284	-0.64	2.1329E-09
285	-0.66	3.1978E-09
286	-0.68	3.5222E-09
287	-0.7	3.7372E-09
288	-0.72	4.4754E-09
289	-0.74	5.2747E-09
290	-0.76	4.4693E-09
291	-0.78	3.9045E-09
292	-0.8	3.7122E-09
293	-0.82	3.3483E-09
294	-0.84	2.3314E-09
295	-0.86	2.3232E-09
296	-0.88	3.4943E-09
297	-0.9	3.6655E-09
298	-0.92	4.2882E-09
299	-0.94	5.174E-09
300	-0.96	5.3096E-09
301	-0.98	4.1124E-09
302	-1	3.9004E-09
303	-1	4.8017E-08
304	-0.98	4.6356E-08
305	-0.96	4.385E-08
306	-0.94	4.4121E-08
307	-0.92	4.2641E-08
308	-0.9	4.0814E-08
309	-0.88	3.8436E-08
310	-0.86	4.0065E-08
311	-0.84	3.7768E-08
312	-0.82	3.8725E-08
313	-0.8	3.8325E-08
314	-0.78	3.7886E-08
315	-0.76	3.6511E-08
316	-0.74	3.7144E-08
317	-0.72	3.5836E-08
318	-0.7	3.2607E-08
319	-0.68	3.3963E-08
320	-0.66	3.3929E-08
321	-0.64	3.3768E-08
322	-0.62	3.5067E-08
323	-0.6	3.4414E-08
324	-0.58	3.4502E-08
325	-0.56	3.3748E-08
326	-0.54	3.3004E-08
327	-0.52	3.0839E-08
328	-0.5	3.3553E-08
329	-0.48	3.3694E-08
330	-0.46	3.3071E-08
331	-0.44	3.4708E-08
332	-0.42	3.3762E-08
333	-0.4	3.3126E-08
334	-0.38	3.2432E-08
335	-0.36	3.2117E-08
336	-0.34	3.3752E-08
337	-0.32	3.2995E-08
338	-0.3	3.29E-08
339	-0.28	3.6578E-08
340	-0.26	3.5334E-08
341	-0.24	3.4841E-08
342	-0.22	3.3612E-08
343	-0.2	3.26E-08
344	-0.18	3.2477E-08
345	-0.16	3.1671E-08
346	-0.14	3.2562E-08
347	-0.12	3.2219E-08
348	-0.1	3.3652E-08
349	-0.08	3.3518E-08
350	-0.06	3.0123E-08
351	-0.04	3.1572E-08
352	-0.02	3.049E-08
353	0	2.9942E-08
354	0.02	3.0818E-08
355	0.04	3.0132E-08
356	0.06	3.2338E-08
357	0.08	3.0399E-08
358	0.1	2.9841E-08
359	0.12	2.8771E-08
360	0.14	2.7998E-08
361	0.16	2.9355E-08
362	0.18	2.8819E-08
363	0.2	3.0201E-08
364	0.22	3.2074E-08
365	0.24	2.9234E-08
366	0.26	2.9078E-08
367	0.28	2.8612E-08
368	0.3	2.6867E-08
369	0.32	3.0179E-08
370	0.34	3.0002E-08
371	0.36	2.9447E-08
